Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
16,14,2272,28227,23,22418,1.489471,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
16,14,2248,28191,20,19090,0.357888,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
15,12,2182,24995,13,11009,0.273471,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
12,13,1912,28096,15,12662,0.267775,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
13,14,1699,28096,13,12256,0.272895,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
10,13,1215,28083,13,11010,0.275006,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
12,13,1092,28097,17,15841,0.268287,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
12,13,1912,28083,13,12548,0.282623,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
16,14,2273,28186,17,14381,1.141311,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
10,13,1139,28097,14,12800,0.240704,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
16,13,2272,28084,17,17367,0.267775,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
15,13,2182,28099,17,15842,0.269823,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
14,13,2092,28086,13,11011,0.271423,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
16,15,2260,28194,14,12328,0.333888,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
12,13,1848,28085,15,14189,0.272383,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
13,13,2002,28085,15,14189,0.269823,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
10,13,1215,28085,11,7833,0.271935,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
12,13,1912,28085,13,11011,0.271359,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
13,14,1183,28187,19,19098,0.380415,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
14,13,2092,28085,17,17367,0.270335,https://en.wikipedia.org/wiki/Salimullah_Muslim_Hall
11,11,1825,23409,11,10872,0.268863,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
10,11,1735,23409,11,10616,0.266751,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
18,11,4146,23411,9,8999,1.035327,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
15,11,2185,23424,15,15447,0.267327,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
9,11,822,23410,9,8290,0.271359,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
11,12,1296,23519,14,12341,0.28416,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
11,11,1583,23423,15,15447,0.265727,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
9,11,1581,23423,11,9091,0.268351,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
11,11,1813,23412,12,13692,0.238592,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
11,11,1825,23412,11,10616,0.265214,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
13,11,1941,23411,13,13794,0.266751,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
11,11,1308,23423,14,15357,0.267839,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
8,11,732,23424,9,8290,0.268287,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
14,11,2095,23411,11,10616,0.270335,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
12,11,1398,23411,13,13794,0.271935,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
13,12,2005,23422,11,9078,0.268287,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
7,11,1159,23411,9,8976,0.269311,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
11,12,1813,23507,13,10790,0.270335,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
15,12,2186,23525,15,12462,0.840767,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
13,11,2005,23411,15,15691,0.269311,https://en.wikipedia.org/wiki/Winterhalder_%26_Hofmeier
13,15,1466,34395,16,18936,0.25344,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
9,15,822,34406,15,11259,0.27808,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
16,15,2265,34393,17,17500,0.276479,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
18,15,2445,34407,21,22331,0.274431,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
15,16,1943,34407,19,19657,0.273407,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
15,15,2175,34393,19,20678,0.273471,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
16,15,1748,34407,21,22331,0.274431,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
15,15,2099,34394,16,17398,0.252928,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
17,16,2355,34405,19,20678,0.273471,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
18,17,1916,34517,21,20439,0.275455,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
14,15,1789,34409,17,18625,0.274943,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
14,15,1272,34395,17,18353,0.276991,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
16,15,1969,34409,23,27048,0.272447,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
16,15,2201,34395,21,22319,0.272895,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
9,15,1339,34396,13,11145,0.272894,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
16,14,2265,34383,19,22217,0.274431,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
13,15,1763,34394,19,22281,0.275519,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
15,14,2175,31306,15,14323,0.272895,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
14,17,1789,34810,22,21183,1.062976,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
16,15,2033,34396,19,20679,0.269887,https://en.wikipedia.org/wiki/Hsieh_Hsin-Ying
11,9,1808,17287,13,12565,0.550911,https://en.wikipedia.org/wiki/Vaugeois
8,10,1526,17337,8,5870,0.464384,https://en.wikipedia.org/wiki/Vaugeois
12,9,1898,17241,11,9340,0.244798,https://en.wikipedia.org/wiki/Vaugeois
9,9,1564,17253,9,4637,0.242175,https://en.wikipedia.org/wiki/Vaugeois
