Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,14,2046,19470,9,3768,11.556037,https://mastodon.social/
3,3,799,3278,4,390,0.166917,https://mastodon.social/
12,10,1884,18043,9,2540,0.17927,https://mastodon.social/
11,10,1794,18027,9,4058,0.178694,https://mastodon.social/
11,10,1794,18043,9,2540,0.184325,https://mastodon.social/
12,10,1884,18044,9,2541,0.19047,https://mastodon.social/
14,14,2052,18640,14,7493,1.044032,https://mastodon.social/
11,10,1794,18044,9,2605,0.184391,https://mastodon.social/
11,10,1794,18046,9,2543,0.179207,https://mastodon.social/
11,10,1794,18046,9,3618,0.181253,https://mastodon.social/
12,10,1884,18046,11,6788,0.180741,https://mastodon.social/
11,10,1794,18046,9,3618,0.182277,https://mastodon.social/
10,10,1704,18116,9,2613,0.234053,https://mastodon.social/
14,11,2064,18143,11,2718,0.241158,https://mastodon.social/
12,10,1884,18048,9,2545,0.251909,https://mastodon.social/
12,11,1884,18060,9,3536,0.183813,https://mastodon.social/
12,12,1926,18323,11,3919,0.835588,https://mastodon.social/
11,12,1858,18835,9,2883,0.748612,https://mastodon.social/
10,10,1704,18032,9,2461,0.18279,https://mastodon.social/
10,10,1704,18047,9,3618,0.178182,https://mastodon.social/
31,34,5550,68232,29,18128,11.513542,https://tenor.com/
24,24,2974,59896,21,23333,0.230469,https://tenor.com/
20,24,2614,59788,19,19158,0.230405,https://tenor.com/
29,31,5810,64796,26,20688,1.086017,https://tenor.com/
21,26,4782,59812,17,16099,1.101382,https://tenor.com/
25,26,3138,60782,23,22875,0.616517,https://tenor.com/
21,24,2704,59792,19,19158,0.234502,https://tenor.com/
24,24,2974,59792,21,20253,0.229381,https://tenor.com/
22,25,2794,59801,21,22240,0.23399,https://tenor.com/
20,24,2614,59792,17,16076,0.232519,https://tenor.com/
33,32,6620,70603,29,25540,0.542277,https://tenor.com/
20,26,2614,59816,21,20253,0.232455,https://tenor.com/
23,24,2884,59792,21,22240,0.237062,https://tenor.com/
23,24,2884,59789,21,22240,0.234565,https://tenor.com/
20,25,2614,59804,17,14586,0.227333,https://tenor.com/
20,25,2614,59804,15,12994,0.226821,https://tenor.com/
23,24,2884,59792,19,19158,0.233991,https://tenor.com/
24,25,2974,59804,21,19260,0.236615,https://tenor.com/
21,24,2704,59792,21,22240,0.227334,https://tenor.com/
24,25,7287,57514,17,12114,0.474119,https://tenor.com/
