Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,10,2076,7534,11,1295,12.32929,https://thepiratebay.org/index.html
8,6,1551,6758,7,666,1.051721,https://thepiratebay.org/index.html
8,6,1551,6755,7,666,0.82593,https://thepiratebay.org/index.html
8,6,1551,6763,7,666,0.82593,https://thepiratebay.org/index.html
9,6,1641,6857,7,666,1.0338,https://thepiratebay.org/index.html
8,6,1551,6757,7,666,1.019466,https://thepiratebay.org/index.html
8,6,1551,6753,7,666,0.836618,https://thepiratebay.org/index.html
9,7,1629,6927,8,738,1.670721,https://thepiratebay.org/index.html
8,6,1551,6762,7,666,1.025608,https://thepiratebay.org/index.html
8,6,1551,6763,7,666,1.049674,https://thepiratebay.org/index.html
8,6,1551,6871,7,666,0.817737,https://thepiratebay.org/index.html
11,9,1822,7439,9,858,0.798793,https://thepiratebay.org/index.html
8,6,1551,6859,7,666,1.012298,https://thepiratebay.org/index.html
8,6,1551,6926,7,666,0.810569,https://thepiratebay.org/index.html
9,6,1641,6835,7,666,0.998473,https://thepiratebay.org/index.html
16,5,3249,6805,9,5839,0.812106,https://thepiratebay.org/index.html
9,7,1629,6929,9,840,0.81569,https://thepiratebay.org/index.html
8,6,1551,6828,7,666,0.837641,https://thepiratebay.org/index.html
8,6,1551,6863,7,666,1.040457,https://thepiratebay.org/index.html
9,6,1641,6855,7,666,1.075784,https://thepiratebay.org/index.html
16,18,2344,30146,11,4160,11.602185,https://info.credly.com/
9,13,1630,28623,9,3776,0.263177,https://info.credly.com/
10,14,1720,28734,9,3487,0.270921,https://info.credly.com/
16,14,2260,28744,11,5762,0.266762,https://info.credly.com/
15,14,2170,28645,9,3706,0.303626,https://info.credly.com/
15,14,2170,28594,13,9568,0.312394,https://info.credly.com/
15,14,2170,28741,11,6886,0.286217,https://info.credly.com/
13,14,1990,28745,9,3776,0.268297,https://info.credly.com/
14,14,2080,28744,11,6748,0.284169,https://info.credly.com/
12,16,1900,28953,13,9937,0.262729,https://info.credly.com/
15,14,2170,28731,9,3776,0.249354,https://info.credly.com/
15,14,2170,28741,11,6748,0.260618,https://info.credly.com/
14,13,2080,28617,9,3707,0.284681,https://info.credly.com/
14,15,2080,28746,13,8731,0.284746,https://info.credly.com/
14,13,2080,28589,11,6886,0.249866,https://info.credly.com/
13,13,1990,28653,9,3707,0.267785,https://info.credly.com/
14,14,2080,28737,9,3707,0.282186,https://info.credly.com/
15,14,2170,28654,11,9653,0.263177,https://info.credly.com/
13,14,1990,28681,11,6816,0.253449,https://info.credly.com/
13,14,1990,28569,11,6886,0.246281,https://info.credly.com/
