Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
120,191,12441,286672,203,161122,0.400914,2017_058
122,190,12653,285124,165,128847,0.415826,2017_058
128,191,13355,285218,215,169508,0.41525,2017_058
124,188,12865,282028,213,168339,0.403538,2017_058
100,188,10233,280743,157,120871,0.393234,2017_058
121,186,12517,278932,203,161122,0.407122,2017_058
115,185,11929,277390,199,157314,0.394258,2017_058
125,188,12887,282028,215,170136,0.408082,2017_058
125,188,12937,282028,183,144738,0.41173,2017_058
129,186,13411,278932,174,137220,0.435218,2017_058
124,188,12885,280574,175,138061,0.427601,2017_058
126,188,13041,280574,203,158766,0.408082,2017_058
122,186,12102,278839,183,144968,0.406546,2017_058
127,186,13161,277478,193,153683,0.419858,2017_058
121,187,12505,280480,175,138912,0.408082,2017_058
125,186,12937,277478,181,140674,0.40149,2017_058
125,187,12953,281928,171,135599,0.411666,2017_058
132,178,15851,267374,193,153350,0.899154,2017_058
125,188,12977,282028,207,164526,0.414738,2017_058
132,189,13709,282122,197,155864,0.41269,2017_058
656,1135,60841,1744551,1151,934303,1.512082,2018_490
646,1126,59825,1732073,1087,881853,1.501778,2018_490
665,1133,61917,1740170,950,771879,2.322578,2018_490
652,1124,60345,1730431,1017,827185,1.513106,2018_490
655,1143,60769,1758389,1125,915828,1.503826,2018_490
666,1143,62001,1759843,1073,873073,1.553553,2018_490
690,1149,64585,1769131,1061,863637,1.521746,2018_490
674,1152,63009,1773775,1077,875606,1.51413,2018_490
640,1141,59085,1755293,1075,872005,1.516114,2018_490
636,1140,58753,1755199,1066,867239,1.512082,2018_490
664,1149,61605,1769131,1093,889653,1.500754,2018_490
641,1139,59305,1753651,991,805760,1.599122,2018_490
653,1148,60637,1767583,1077,875378,1.548433,2018_490
637,1155,58498,1776965,1107,899544,1.496146,2018_490
664,1147,61921,1764581,1081,881231,1.541266,2018_490
650,1147,60143,1764581,1073,871898,1.503826,2018_490
657,1145,60993,1762939,1101,897360,1.500818,2018_490
642,1133,59549,1742909,987,803511,1.526866,2018_490
650,1147,60245,1764581,1131,919445,1.50901,2018_490
637,1144,58773,1761391,1067,869060,1.497169,2018_490
128,188,13261,282941,171,136041,0.40917,2014_955
122,188,12653,281493,179,140767,0.416786,2014_955
117,187,12033,278491,188,147521,0.800255,2014_955
120,189,12441,283041,197,155563,0.395346,2014_955
98,165,10313,247250,159,125800,0.413202,2014_955
125,189,12965,281587,189,149127,0.434258,2014_955
119,188,12341,281493,207,163895,0.39989,2014_955
120,186,12405,276943,199,157592,0.399378,2014_955
132,187,13653,278491,187,147455,0.434257,2014_955
124,186,12913,278397,163,127819,0.423442,2014_955
127,189,13177,281587,203,159575,0.41429,2014_955
125,189,12917,281756,192,149437,1.242687,2014_955
126,189,13073,283041,195,155476,0.409682,2014_955
117,187,12129,281399,177,139119,0.399378,2014_955
123,189,12230,281896,179,140614,0.42805,2014_955
119,185,12353,276849,186,146316,0.417361,2014_955
126,191,13061,283229,192,149750,0.940608,2014_955
126,187,13061,278491,197,154358,0.409682,2014_955
122,190,14119,283135,201,157746,1.161298,2014_955
127,188,13137,280039,213,167736,0.412241,2014_955
229,338,22849,512667,369,296235,0.583186,2017_673
230,337,22941,511119,323,259308,0.587346,2017_673
232,336,23173,511025,317,255668,0.582674,2017_673
230,336,22969,509571,340,275079,0.598098,2017_673
219,338,21677,512667,293,234496,0.581202,2017_673
225,337,21956,511119,387,309819,0.590866,2017_673
243,333,24246,504927,337,272083,0.599634,2017_673
231,337,23025,511119,283,226187,0.59445,2017_673
229,337,22857,512573,345,277179,0.584786,2017_673
229,334,22837,510831,303,245565,0.576082,2017_673
248,337,25093,512264,393,318424,0.611858,2017_673
226,333,22569,506381,305,244649,0.584274,2017_673
215,336,21317,511025,359,287924,0.585234,2017_673
217,338,21556,511378,337,269774,0.569938,2017_673
233,335,23273,509477,335,269786,0.590866,2017_673
232,336,22652,509571,387,311952,0.571474,2017_673
229,334,22857,507929,319,256161,0.596562,2017_673
232,337,23145,511119,375,300918,0.595986,2017_673
246,335,24222,509477,373,300308,0.595026,2017_673
231,335,23017,508023,333,266917,0.57653,2017_673
246,373,24297,567213,371,298757,0.629842,2018_392
238,373,23389,565759,400,321043,1.026624,2018_392
260,371,25933,565577,345,277625,0.636434,2018_392
243,366,24065,557831,363,291216,0.61653,2018_392
288,373,29245,567213,467,378344,0.67285,2018_392
241,370,23777,562569,343,275053,0.632849,2018_392
251,370,24837,562738,347,277149,1.070674,2018_392
236,367,23137,559379,341,273463,0.604754,2018_392
245,367,24245,559379,355,284994,0.647698,2018_392
257,370,25645,562569,335,270259,0.638034,2018_392
243,372,24021,567119,391,316296,0.644178,2018_392
283,371,28581,564117,459,372735,0.661522,2018_392
252,378,24959,568551,398,317238,11.894546,2018_392
242,372,23909,567119,369,296462,0.623186,2018_392
260,378,26119,573360,381,304326,0.93653,2018_392
265,372,26393,565701,332,266203,1.51968,2018_392
