Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
39,67,3804,81459,55,33597,11.914003,https://retail.onlinesbi.sbi/
30,69,3465,82606,28,16546,0.873555,https://retail.onlinesbi.sbi/
36,68,3993,81347,31,17178,0.903763,https://retail.onlinesbi.sbi/
38,71,4169,86028,51,29162,0.863827,https://retail.onlinesbi.sbi/
35,69,3905,81499,41,23292,0.779347,https://retail.onlinesbi.sbi/
29,71,3377,86451,37,22330,0.885843,https://retail.onlinesbi.sbi/
37,70,4093,84977,41,20960,0.862291,https://retail.onlinesbi.sbi/
34,71,3829,86365,51,33414,0.752147,https://retail.onlinesbi.sbi/
33,69,3729,84671,39,21820,0.688211,https://retail.onlinesbi.sbi/
34,67,3817,86775,51,33324,0.891475,https://retail.onlinesbi.sbi/
38,68,4169,82827,61,40584,0.728146,https://retail.onlinesbi.sbi/
38,69,4181,82646,58,34319,0.739859,https://retail.onlinesbi.sbi/
36,69,4005,85639,47,32216,0.896595,https://retail.onlinesbi.sbi/
51,68,5635,81433,49,30568,0.736339,https://retail.onlinesbi.sbi/
49,72,5991,85953,65,38302,1.715347,https://retail.onlinesbi.sbi/
37,67,4081,82741,45,27049,0.876115,https://retail.onlinesbi.sbi/
48,74,5963,85232,60,37843,1.052224,https://retail.onlinesbi.sbi/
40,70,4357,84427,57,36796,0.774675,https://retail.onlinesbi.sbi/
39,70,4269,85681,57,37220,0.723539,https://retail.onlinesbi.sbi/
39,72,4269,85847,57,35880,0.751699,https://retail.onlinesbi.sbi/
29,20,6559,15717,17,5270,11.988243,https://nextdoor.com/
13,15,1933,14379,13,5246,1.738899,https://nextdoor.com/
12,15,1857,13203,13,5500,0.828499,https://nextdoor.com/
12,17,1869,16001,14,4193,0.824851,https://nextdoor.com/
12,16,1857,14470,15,7033,0.928339,https://nextdoor.com/
12,16,1857,14479,15,5703,0.828499,https://nextdoor.com/
10,16,1681,14464,11,3107,0.914003,https://nextdoor.com/
55,57,9067,66317,53,30344,1.091155,https://nextdoor.com/
12,16,1857,14432,17,5655,0.758867,https://nextdoor.com/
13,16,1933,14493,15,2969,0.749075,https://nextdoor.com/
12,17,1857,14690,13,4227,0.777811,https://nextdoor.com/
12,16,1857,14510,13,4087,0.887891,https://nextdoor.com/
11,15,1769,14340,17,6489,0.776787,https://nextdoor.com/
9,16,1593,14472,11,2450,0.822355,https://nextdoor.com/
11,15,1769,14253,11,3884,0.872019,https://nextdoor.com/
12,16,1857,14505,13,4019,0.746515,https://nextdoor.com/
13,16,1945,14459,19,7641,0.819283,https://nextdoor.com/
12,15,1857,14362,17,7229,0.456787,https://nextdoor.com/
11,15,1769,14395,12,3999,0.749587,https://nextdoor.com/
10,15,1681,14377,12,5412,0.607827,https://nextdoor.com/
41,74,4485,103312,65,44239,11.622163,https://progorod33.ru/
40,70,4358,101325,61,43796,0.400403,https://progorod33.ru/
38,71,4182,102873,55,40177,0.407571,https://progorod33.ru/
40,71,4346,102761,64,45502,1.249856,https://progorod33.ru/
40,72,4358,104421,61,43796,0.426515,https://progorod33.ru/
38,69,4194,99777,45,32009,0.397907,https://progorod33.ru/
38,73,4182,104515,55,38723,0.490515,https://progorod33.ru/
40,70,4370,102734,49,36474,0.4061,https://progorod33.ru/
34,68,3830,98229,53,37252,0.402963,https://progorod33.ru/
34,72,3854,102973,49,33992,0.397331,https://progorod33.ru/
41,71,4458,104215,57,40536,0.392787,https://progorod33.ru/
39,75,4282,106169,61,43808,0.399891,https://progorod33.ru/
36,70,3489,101325,64,46980,0.388691,https://progorod33.ru/
42,73,4558,107311,61,43820,0.410643,https://progorod33.ru/
40,71,4370,102873,47,32344,0.412755,https://progorod33.ru/
40,72,4370,104421,51,36905,0.399891,https://progorod33.ru/
39,73,4258,105969,52,35810,0.368128,https://progorod33.ru/
39,70,4054,101325,65,46852,0.397907,https://progorod33.ru/
41,74,4459,106069,61,41007,1.168978,https://progorod33.ru/
44,69,5564,101159,61,45097,0.400467,https://progorod33.ru/
33,50,6579,47826,33,14509,12.646162,https://bttrack.com/
9,8,1661,8596,13,6534,0.58069,https://bttrack.com/
9,8,1661,8596,13,6764,0.668243,https://bttrack.com/
8,10,1056,11270,13,6534,0.58165,https://bttrack.com/
9,9,1661,10048,9,3684,0.653906,https://bttrack.com/
9,8,1661,9948,9,5036,0.571411,https://bttrack.com/
8,9,1573,10048,12,6446,0.581203,https://bttrack.com/
10,10,1737,10142,15,6704,0.572498,https://bttrack.com/
18,16,8136,11289,15,4333,1.496146,https://bttrack.com/
9,9,1661,10048,13,6534,0.588882,https://bttrack.com/
8,9,1561,10048,10,5124,0.482817,https://bttrack.com/
10,10,1750,10148,15,6953,1.05685,https://bttrack.com/
9,8,1661,8596,13,6764,0.578642,https://bttrack.com/
9,10,1661,11500,11,5224,0.595474,https://bttrack.com/
9,8,1661,8596,11,5224,0.589906,https://bttrack.com/
9,9,1661,9782,11,5188,0.588307,https://bttrack.com/
9,9,1661,10048,9,3684,0.639059,https://bttrack.com/
9,9,1661,10048,11,5224,0.575059,https://bttrack.com/
9,8,1661,9909,9,4783,0.590354,https://bttrack.com/
11,9,1919,10048,13,6764,0.715346,https://bttrack.com/
14,15,2130,11739,13,4249,11.536147,https://plus-msg.auone.jp/
11,13,1774,11147,9,1672,0.216595,https://plus-msg.auone.jp/
4,7,881,6166,6,564,0.866368,https://plus-msg.auone.jp/
10,12,1622,11037,15,5843,0.217107,https://plus-msg.auone.jp/
10,12,1686,11037,13,3853,0.222738,https://plus-msg.auone.jp/
8,12,1510,11037,9,2268,0.218195,https://plus-msg.auone.jp/
11,13,1774,11147,13,3491,0.213011,https://plus-msg.auone.jp/
11,13,1774,11176,11,2786,0.213522,https://plus-msg.auone.jp/
9,12,1598,11037,12,3937,0.214035,https://plus-msg.auone.jp/
12,12,1862,11021,13,3763,0.728658,https://plus-msg.auone.jp/
10,10,1686,10833,11,5084,0.20277,https://plus-msg.auone.jp/
8,13,1510,10309,10,2900,0.204819,https://plus-msg.auone.jp/
12,13,1862,11147,15,5776,0.206355,https://plus-msg.auone.jp/
10,13,1674,11131,12,4094,0.268289,https://plus-msg.auone.jp/
10,11,1686,10943,13,5521,0.210002,https://plus-msg.auone.jp/
10,12,1686,11037,11,4024,0.211986,https://plus-msg.auone.jp/
11,13,1774,11131,11,2590,0.458771,https://plus-msg.auone.jp/
11,13,1774,11147,13,4904,0.216083,https://plus-msg.auone.jp/
11,13,1774,11147,13,4904,0.210515,https://plus-msg.auone.jp/
7,12,1422,11037,8,2180,0.223763,https://plus-msg.auone.jp/
26,18,5271,11992,19,5853,13.073747,https://elixirnet.ng/
10,14,1180,12509,15,6024,0.527955,https://elixirnet.ng/
10,13,1697,12170,11,3924,0.567315,https://elixirnet.ng/
12,14,1861,11055,13,4375,0.682579,https://elixirnet.ng/
9,14,1609,12509,9,2288,0.591443,https://elixirnet.ng/
11,14,1785,12509,15,4815,0.723475,https://elixirnet.ng/
7,14,1433,12509,8,1027,0.526931,https://elixirnet.ng/
