Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
20,25,2768,9591,19,3222,11.559698,https://www.bancoestado.cl/
10,10,1703,6616,13,3682,0.36917,https://www.bancoestado.cl/
7,8,1439,5465,8,2197,0.202771,https://www.bancoestado.cl/
9,10,1615,6616,11,4603,0.214546,https://www.bancoestado.cl/
11,10,1779,6616,11,2248,0.211539,https://www.bancoestado.cl/
9,10,1615,6616,11,4603,0.216083,https://www.bancoestado.cl/
64,68,19190,49644,53,17006,0.998994,https://www.bancoestado.cl/
8,8,1527,5465,10,3833,0.204306,https://www.bancoestado.cl/
8,9,1010,6522,11,2327,0.207954,https://www.bancoestado.cl/
11,8,1791,3804,9,3532,0.214035,https://www.bancoestado.cl/
9,9,1615,6522,11,3430,0.211475,https://www.bancoestado.cl/
11,10,1791,6616,15,3463,0.208915,https://www.bancoestado.cl/
7,8,1439,5465,8,2197,0.203795,https://www.bancoestado.cl/
10,10,1703,6616,13,5066,0.211026,https://www.bancoestado.cl/
9,10,1615,6616,11,3430,0.193555,https://www.bancoestado.cl/
30,23,14048,14388,29,9879,0.637012,https://www.bancoestado.cl/
10,8,1703,5465,9,2285,0.195091,https://www.bancoestado.cl/
10,9,1703,5559,11,2818,0.208914,https://www.bancoestado.cl/
9,9,1615,6522,11,3430,0.218706,https://www.bancoestado.cl/
9,10,1615,6616,9,3251,0.212499,https://www.bancoestado.cl/
24,36,3077,41358,34,19381,13.446976,https://www.correios.com.br
21,32,2768,40471,31,17465,1.897107,https://www.correios.com.br
23,35,3025,41651,23,10814,1.890963,https://www.correios.com.br
20,32,2625,40179,33,18664,2.005651,https://www.correios.com.br
19,30,2549,38520,31,18477,1.967763,https://www.correios.com.br
39,48,7248,51735,47,22243,1.975443,https://www.correios.com.br
19,33,2549,41136,31,19274,2.462913,https://www.correios.com.br
18,32,2461,40765,31,17759,1.878675,https://www.correios.com.br
31,31,6703,40125,29,17252,2.583698,https://www.correios.com.br
20,33,2625,40878,33,19089,1.888915,https://www.correios.com.br
23,35,2913,41040,33,19113,1.881747,https://www.correios.com.br
23,36,2961,41739,25,14315,1.940627,https://www.correios.com.br
19,31,2549,39263,31,19052,1.888915,https://www.correios.com.br
19,32,2549,40686,27,14408,1.870994,https://www.correios.com.br
45,49,8290,52640,51,23031,2.446547,https://www.correios.com.br
21,34,2725,41078,30,16144,2.5904,https://www.correios.com.br
23,36,3001,41388,29,16111,13.095251,https://www.correios.com.br
35,32,4389,40169,25,12557,1.998483,https://www.correios.com.br
