Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
109,171,11401,255774,183,143717,0.390675,2014_434
100,162,10561,240388,147,114052,0.384595,2014_434
105,169,10953,252678,163,129084,0.376851,2014_434
110,171,11537,255774,147,116020,0.406034,2014_434
117,169,12329,251224,168,130739,0.471104,2014_434
106,170,11061,254226,161,125613,0.390675,2014_434
109,172,11365,255868,169,132120,0.390227,2014_434
111,172,11645,255868,165,129636,0.410131,2014_434
106,171,11089,255774,166,131185,0.380416,2014_434
86,168,8969,249676,142,112347,0.375891,2014_434
109,171,11425,255774,163,128097,0.403986,2014_434
103,168,10741,251130,171,134545,0.381011,2014_434
101,168,10541,251130,143,110841,0.375827,2014_434
105,167,10961,249582,177,138725,0.379411,2014_434
90,171,9309,255701,153,118780,0.390227,2014_434
104,172,10865,255868,169,133155,0.384018,2014_434
101,156,10673,231100,155,120608,0.403027,2014_434
114,171,11949,255774,169,133065,0.416786,2014_434
106,171,11049,254489,149,115164,1.288787,2014_434
108,171,11321,255774,163,128304,0.396371,2014_434
231,339,23049,514412,334,268304,0.5888,2011_010
231,339,23089,515866,313,251620,0.618579,2011_010
229,337,22877,512770,353,284153,0.608851,2011_010
225,340,22425,515960,339,272492,0.604178,2011_010
231,336,23041,512367,315,252650,0.611923,2011_010
232,340,23165,517414,351,281805,0.612883,2011_010
220,341,21821,517508,307,246100,0.594003,2011_010
228,340,22753,515960,351,282791,0.604243,2011_010
227,331,22645,503482,371,298913,0.595987,2011_010
218,338,21593,512864,307,245988,0.593491,2011_010
229,340,22813,517414,299,239669,0.652883,2011_010
254,338,27640,512864,315,253108,0.977491,2011_010
228,340,22725,517414,343,275817,0.590419,2011_010
243,339,24437,514412,285,228491,0.619539,2011_010
225,337,22377,512770,377,304940,0.595027,2011_010
230,341,22941,516223,331,263963,0.631379,2011_010
228,340,22773,515960,352,284291,0.610323,2011_010
229,340,22849,515960,348,279876,0.60576,2011_010
228,339,22769,514412,330,267027,0.639059,2011_010
258,339,26121,514412,373,301859,0.610834,2011_010
