Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,17,1966,21409,19,11170,0.253456,https://en.wikipedia.org/wiki/Sok_Chanphal
27,30,6608,30119,37,19732,0.353808,https://en.wikipedia.org/wiki/Sok_Chanphal
13,18,1954,21504,18,10881,0.305152,https://en.wikipedia.org/wiki/Sok_Chanphal
14,17,2066,21410,21,12819,0.258128,https://en.wikipedia.org/wiki/Sok_Chanphal
13,16,1966,19862,17,10294,0.255504,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21410,17,10294,0.257552,https://en.wikipedia.org/wiki/Sok_Chanphal
12,17,1878,21410,20,12719,0.24936,https://en.wikipedia.org/wiki/Sok_Chanphal
14,17,2066,21409,19,11170,0.252432,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21410,17,10294,0.253456,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21411,13,6264,0.24936,https://en.wikipedia.org/wiki/Sok_Chanphal
13,16,1966,19862,21,12807,0.249424,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21410,21,12807,0.24936,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21411,19,11931,0.264208,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21412,17,10295,0.253968,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21410,17,10551,0.25352,https://en.wikipedia.org/wiki/Sok_Chanphal
13,15,1966,18315,15,8156,0.250896,https://en.wikipedia.org/wiki/Sok_Chanphal
14,17,2066,21410,21,12807,0.263184,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21411,19,11172,0.253456,https://en.wikipedia.org/wiki/Sok_Chanphal
12,17,1878,21411,17,9792,0.249936,https://en.wikipedia.org/wiki/Sok_Chanphal
13,17,1966,21412,17,10295,0.258064,https://en.wikipedia.org/wiki/Sok_Chanphal
16,22,2260,28324,23,14649,0.27496,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
15,23,2161,28422,23,13252,0.500752,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,21,2248,26776,23,15459,0.267344,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28323,21,12739,0.271888,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28322,23,14699,0.274448,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28323,25,15252,0.278608,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
17,22,2348,28323,23,14712,0.272912,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28322,23,14699,0.275984,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
13,22,1984,28324,19,12187,0.266256,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28323,19,12187,0.28168,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28323,23,14699,0.27496,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28324,25,16336,0.270352,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28325,21,13823,0.26888,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28324,23,14700,0.276496,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28324,19,12187,0.276496,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
15,22,2160,28323,25,16335,0.287248,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
15,22,2160,28324,23,15217,0.275024,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
28,22,5610,28325,17,10015,1.161296,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
17,22,2418,28325,23,14720,0.413712,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
16,22,2248,28323,25,16335,0.278096,"https://en.wikipedia.org/wiki/Sanbanch%C5%8D,_Chiyoda,_Tokyo"
14,18,2056,22537,19,12187,0.27752,https://en.wikipedia.org/wiki/Mona_Maraachli
15,19,2145,22639,23,13254,1.110608,https://en.wikipedia.org/wiki/Mona_Maraachli
14,17,2056,21667,21,13064,0.2468,https://en.wikipedia.org/wiki/Mona_Maraachli
13,18,1451,22538,17,9792,0.26632,https://en.wikipedia.org/wiki/Mona_Maraachli
16,18,2256,22538,19,11428,0.306704,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22539,19,12187,0.264208,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22539,17,10551,0.268816,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22537,21,13063,0.270928,https://en.wikipedia.org/wiki/Mona_Maraachli
15,19,2132,22632,19,10721,0.267792,https://en.wikipedia.org/wiki/Mona_Maraachli
16,19,2277,22802,21,11779,0.26728,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22539,19,11428,0.264784,https://en.wikipedia.org/wiki/Mona_Maraachli
14,17,2056,20990,21,12387,0.26216,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2068,22538,23,14711,0.281616,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22538,19,11427,0.265744,https://en.wikipedia.org/wiki/Mona_Maraachli
12,18,1880,22538,18,12099,0.270416,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22540,17,10551,0.2724,https://en.wikipedia.org/wiki/Mona_Maraachli
15,18,2156,22540,19,11429,0.276496,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22540,17,9875,0.264272,https://en.wikipedia.org/wiki/Mona_Maraachli
14,18,2056,22538,21,13063,0.26728,https://en.wikipedia.org/wiki/Mona_Maraachli
14,19,2056,22634,21,12128,0.265744,https://en.wikipedia.org/wiki/Mona_Maraachli
13,17,1991,21095,21,12492,0.251408,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,1991,21095,21,12492,0.249424,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,1991,21095,19,10856,0.250896,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
12,17,1903,21095,16,9891,0.254992,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,1991,21094,15,8343,0.273936,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,1991,21095,19,11615,0.259152,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
14,18,2067,21189,20,11685,0.491072,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
18,20,2532,21777,25,13961,11.52584,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
6,7,1375,6187,8,3160,0.246864,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
7,17,1463,21096,10,4796,0.248848,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,1991,21097,21,12494,0.252944,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,1991,21095,17,9220,0.249872,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
13,17,2003,21096,20,12405,0.252496,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
7,9,1463,9284,10,4797,0.269328,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
14,17,2091,21096,17,10551,0.259088,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
12,17,1903,21096,18,10769,0.252496,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
15,21,2167,21540,22,11183,1.029184,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
25,28,7217,27871,23,10591,0.920144,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
14,18,2080,21195,21,11550,0.280592,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
14,18,2068,21189,18,9290,0.527937,https://en.wikipedia.org/wiki/Danville_Community_School_Corporation
24,31,2961,43789,29,20367,1.057872,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
21,32,2684,44514,35,24516,0.28264,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
20,31,2596,42965,33,22879,0.286736,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
21,32,2684,44513,35,24515,0.337488,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
22,33,2897,44779,29,18358,0.9652,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
32,31,5958,42967,33,23446,0.824336,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
19,32,2508,44513,26,17883,0.284752,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
23,34,2928,45624,33,22674,0.97288,https://en.wikipedia.org/wiki/Central_Bank_of_Azerbaijan
