Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
14,18,1289,23120,21,12572,0.499794,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,21,2249,26944,21,13823,0.2765,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
15,21,2161,26943,15,7240,0.285204,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,20,2249,25395,13,7279,0.284756,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28491,13,6520,0.278546,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28491,23,15459,0.26626,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
15,22,2109,28490,21,13835,0.2781,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,21,2249,28133,23,14543,0.271893,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,23,2250,28591,25,15406,1.063508,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
15,22,2161,28493,21,12150,0.272917,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
14,17,2073,23131,19,12618,0.271955,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28491,25,16335,0.2724,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
13,22,1985,28493,21,13065,0.277011,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28492,23,14700,0.286294,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28492,23,14544,0.272917,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
17,20,2361,25395,23,15483,0.292885,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
17,22,2113,28492,25,16336,0.278038,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
15,22,2149,28491,24,16235,0.247873,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28492,21,12908,0.268309,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
16,22,2249,28492,25,15421,0.279572,https://en.wikipedia.org/wiki/Bill_Murray_(offensive_lineman)
19,25,2546,31385,23,14208,1.12706,https://en.wikipedia.org/wiki/Walsden
14,24,2049,31123,15,8915,0.327188,https://en.wikipedia.org/wiki/Walsden
15,24,2073,31122,21,12442,0.278036,https://en.wikipedia.org/wiki/Walsden
16,24,2225,31122,23,15459,0.277012,https://en.wikipedia.org/wiki/Walsden
18,23,2425,29575,21,13077,0.277588,https://en.wikipedia.org/wiki/Walsden
16,24,2225,31121,23,15459,0.283156,https://en.wikipedia.org/wiki/Walsden
13,24,1961,31123,17,9793,0.278037,https://en.wikipedia.org/wiki/Walsden
18,24,2413,31123,23,14701,0.274517,https://en.wikipedia.org/wiki/Walsden
15,23,2137,29574,22,15371,0.289812,https://en.wikipedia.org/wiki/Walsden
15,24,2061,31123,16,9852,0.265728,https://en.wikipedia.org/wiki/Walsden
14,24,2049,31124,23,14701,0.282132,https://en.wikipedia.org/wiki/Walsden
15,24,1849,31124,23,15826,0.2781,https://en.wikipedia.org/wiki/Walsden
15,24,2137,31124,21,13823,0.286228,https://en.wikipedia.org/wiki/Walsden
17,24,2313,31124,25,16337,0.280085,https://en.wikipedia.org/wiki/Walsden
17,24,2313,31122,21,13823,0.276052,https://en.wikipedia.org/wiki/Walsden
17,24,2325,31123,19,11428,0.282132,https://en.wikipedia.org/wiki/Walsden
17,24,2313,31124,23,15459,0.27394,https://en.wikipedia.org/wiki/Walsden
15,24,2137,31123,19,11428,0.27906,https://en.wikipedia.org/wiki/Walsden
18,24,3949,31122,24,17466,1.11522,https://en.wikipedia.org/wiki/Walsden
17,24,2313,31124,25,16337,0.272916,https://en.wikipedia.org/wiki/Walsden
14,18,2055,22791,21,13063,0.265748,https://en.wikipedia.org/wiki/Brampton_Jail
12,18,1362,22793,15,8915,0.291924,https://en.wikipedia.org/wiki/Brampton_Jail
13,18,1967,22793,19,11428,0.272405,https://en.wikipedia.org/wiki/Brampton_Jail
12,18,1815,22794,17,10551,0.272404,https://en.wikipedia.org/wiki/Brampton_Jail
13,18,1967,22793,17,9792,0.264212,https://en.wikipedia.org/wiki/Brampton_Jail
14,18,2055,22793,13,7279,0.301652,https://en.wikipedia.org/wiki/Brampton_Jail
14,18,2055,22792,15,7733,0.278548,https://en.wikipedia.org/wiki/Brampton_Jail
15,19,2131,22888,16,8227,0.400896,https://en.wikipedia.org/wiki/Brampton_Jail
12,17,1867,21245,12,7179,0.237632,https://en.wikipedia.org/wiki/Brampton_Jail
15,17,2155,22695,17,11253,0.267284,https://en.wikipedia.org/wiki/Brampton_Jail
13,17,1967,21246,15,8915,0.26882,https://en.wikipedia.org/wiki/Brampton_Jail
14,18,2055,22793,21,12642,0.26882,https://en.wikipedia.org/wiki/Brampton_Jail
11,17,1791,21247,16,10463,0.265812,https://en.wikipedia.org/wiki/Brampton_Jail
14,18,2055,22793,19,12187,0.280084,https://en.wikipedia.org/wiki/Brampton_Jail
15,18,2155,22794,19,11376,0.26882,https://en.wikipedia.org/wiki/Brampton_Jail
14,18,2055,22794,21,13064,0.2653,https://en.wikipedia.org/wiki/Brampton_Jail
18,21,2496,23477,25,13775,11.544788,https://en.wikipedia.org/wiki/Brampton_Jail
11,16,1274,20521,15,8915,0.269844,https://en.wikipedia.org/wiki/Brampton_Jail
14,18,2055,22794,17,10551,0.267348,https://en.wikipedia.org/wiki/Brampton_Jail
15,18,2155,22793,15,7746,0.26882,https://en.wikipedia.org/wiki/Brampton_Jail
13,20,1965,24221,9,3989,0.623616,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
16,17,2323,23410,17,11759,0.513556,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,19,2065,24128,19,12187,0.269908,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
15,19,2165,24127,15,8155,0.265748,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,19,2077,24129,21,13077,0.272404,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,19,2077,24129,19,11441,0.274004,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,19,2077,24128,21,13581,0.278036,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,19,2065,24127,17,10551,0.2765,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
12,15,1877,19125,18,11328,0.249856,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,20,2065,24223,20,11510,0.645696,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
13,18,1977,22582,15,8157,0.268821,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
13,17,1977,21033,17,10551,0.267285,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
13,19,1977,24129,19,12251,0.260693,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
14,21,2139,25116,19,10915,0.663636,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
16,20,2286,24393,17,8541,0.734805,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
11,18,1801,22581,14,7434,0.271381,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
15,19,2165,24129,19,11565,0.27298,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
12,18,1889,22580,18,10705,0.268308,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
34,52,4768,59331,35,20297,0.765012,https://en.wikipedia.org/wiki/First_Jonckheer_cabinet
