Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
182,180,17745,540623,63,92028,0.300041,https://uioencryptedtraffic.no/master_files/2018_223
182,180,17745,540623,61,87469,0.317513,https://uioencryptedtraffic.no/master_files/2018_223
184,180,17925,540779,61,86081,0.285705,https://uioencryptedtraffic.no/master_files/2018_223
183,180,17835,540544,57,82395,0.29134,https://uioencryptedtraffic.no/master_files/2018_223
185,181,18015,537790,63,92104,0.294409,https://uioencryptedtraffic.no/master_files/2018_223
184,182,17925,540802,69,100075,0.310857,https://uioencryptedtraffic.no/master_files/2018_223
183,180,17835,540542,77,114350,0.305673,https://uioencryptedtraffic.no/master_files/2018_223
178,179,17385,540530,61,88926,0.300553,https://uioencryptedtraffic.no/master_files/2018_223
181,183,18339,540659,87,127389,0.435785,https://uioencryptedtraffic.no/master_files/2018_223
177,181,17295,540638,63,90348,0.297481,https://uioencryptedtraffic.no/master_files/2018_223
184,181,17925,540788,59,84216,0.302601,https://uioencryptedtraffic.no/master_files/2018_223
185,181,18015,540947,61,87469,0.290377,https://uioencryptedtraffic.no/master_files/2018_223
183,182,17835,540568,71,104641,0.317961,https://uioencryptedtraffic.no/master_files/2018_223
182,181,17745,540567,69,100113,0.293897,https://uioencryptedtraffic.no/master_files/2018_223
182,180,17745,540625,67,96828,0.310345,https://uioencryptedtraffic.no/master_files/2018_223
183,181,17835,540635,67,97003,0.302601,https://uioencryptedtraffic.no/master_files/2018_223
187,183,18277,540893,69,101509,0.677385,https://uioencryptedtraffic.no/master_files/2018_223
181,180,17655,540545,61,88850,0.291913,https://uioencryptedtraffic.no/master_files/2018_223
143,145,14235,429545,51,71579,0.305673,https://uioencryptedtraffic.no/master_files/2018_223
182,181,17745,540573,77,111056,0.310793,https://uioencryptedtraffic.no/master_files/2018_223
117,114,11895,336984,47,66680,0.259593,https://uioencryptedtraffic.no/master_files/2014_697
117,114,11895,336987,45,62045,0.269385,https://uioencryptedtraffic.no/master_files/2014_697
117,114,11895,336906,53,72347,0.256521,https://uioencryptedtraffic.no/master_files/2014_697
110,113,11265,336975,43,58076,0.391177,https://uioencryptedtraffic.no/master_files/2014_697
111,115,11355,336999,47,65223,0.456265,https://uioencryptedtraffic.no/master_files/2014_697
116,114,14637,337368,39,53892,0.352777,https://uioencryptedtraffic.no/master_files/2014_697
110,113,11266,333894,43,60400,0.509001,https://uioencryptedtraffic.no/master_files/2014_697
115,116,11715,337011,49,68401,0.301577,https://uioencryptedtraffic.no/master_files/2014_697
117,115,11895,337079,49,68226,0.258569,https://uioencryptedtraffic.no/master_files/2014_697
116,116,11805,337011,53,73219,0.311881,https://uioencryptedtraffic.no/master_files/2014_697
115,114,11715,336909,45,63426,0.256521,https://uioencryptedtraffic.no/master_files/2014_697
117,113,11895,333977,47,65223,0.260105,https://uioencryptedtraffic.no/master_files/2014_697
108,118,11085,337451,50,65504,1.102404,https://uioencryptedtraffic.no/master_files/2014_697
69,114,7575,336987,39,52511,0.283147,https://uioencryptedtraffic.no/master_files/2014_697
114,117,11625,337023,51,70041,0.288777,https://uioencryptedtraffic.no/master_files/2014_697
116,115,11805,336996,39,53968,0.296457,https://uioencryptedtraffic.no/master_files/2014_697
117,115,11895,337001,47,62719,0.334922,https://uioencryptedtraffic.no/master_files/2014_697
117,113,11895,336894,39,53968,0.267785,https://uioencryptedtraffic.no/master_files/2014_697
115,114,11715,336987,47,65223,0.312329,https://uioencryptedtraffic.no/master_files/2014_697
117,115,11895,337001,45,60332,0.296009,https://uioencryptedtraffic.no/master_files/2014_697
