Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
108,105,11085,308862,41,54151,0.286213,https://uioencryptedtraffic.no/master_files/2014_358
113,99,12069,290334,35,43079,0.280069,https://uioencryptedtraffic.no/master_files/2014_358
104,103,10725,301070,33,44358,0.286789,https://uioencryptedtraffic.no/master_files/2014_358
105,106,10815,305386,41,53976,0.310277,https://uioencryptedtraffic.no/master_files/2014_358
107,100,10995,291812,37,49333,0.265733,https://uioencryptedtraffic.no/master_files/2014_358
108,103,11085,302621,45,60333,0.288261,https://uioencryptedtraffic.no/master_files/2014_358
108,103,11085,298086,43,58723,0.286277,https://uioencryptedtraffic.no/master_files/2014_358
105,107,10815,308805,45,58888,0.340485,https://uioencryptedtraffic.no/master_files/2014_358
105,99,10815,290256,39,52847,0.370181,https://uioencryptedtraffic.no/master_files/2014_358
110,100,10743,290486,41,53463,1.162309,https://uioencryptedtraffic.no/master_files/2014_358
108,104,11085,308850,37,48209,0.292357,https://uioencryptedtraffic.no/master_files/2014_358
107,92,10983,268543,41,54979,0.318469,https://uioencryptedtraffic.no/master_files/2014_358
107,105,10995,308794,39,52443,0.290885,https://uioencryptedtraffic.no/master_files/2014_358
104,102,10725,290384,48,68167,0.300549,https://uioencryptedtraffic.no/master_files/2014_358
108,105,11085,308862,37,49333,0.277,https://uioencryptedtraffic.no/master_files/2014_358
97,103,10095,305694,37,49265,0.293445,https://uioencryptedtraffic.no/master_files/2014_358
108,99,11085,290334,39,52511,0.300549,https://uioencryptedtraffic.no/master_files/2014_358
107,106,10995,308874,33,42977,0.292357,https://uioencryptedtraffic.no/master_files/2014_358
105,99,10815,286844,43,57329,0.269829,https://uioencryptedtraffic.no/master_files/2014_358
106,98,10905,283787,29,37776,0.281669,https://uioencryptedtraffic.no/master_files/2014_358
101,92,10455,266266,45,61901,0.301573,https://uioencryptedtraffic.no/master_files/2013_290
101,96,10455,278604,41,54151,0.330757,https://uioencryptedtraffic.no/master_files/2013_290
96,80,10005,234954,33,44358,0.267333,https://uioencryptedtraffic.no/master_files/2013_290
102,94,10545,272428,33,42977,0.265733,https://uioencryptedtraffic.no/master_files/2013_290
102,101,10546,291058,41,51166,0.624133,https://uioencryptedtraffic.no/master_files/2013_290
103,101,10648,291519,43,51303,0.718917,https://uioencryptedtraffic.no/master_files/2013_290
102,98,10545,287775,39,53968,0.293381,https://uioencryptedtraffic.no/master_files/2013_290
101,99,10455,290866,41,55097,0.326149,https://uioencryptedtraffic.no/master_files/2013_290
102,83,10545,236922,45,60507,0.288261,https://uioencryptedtraffic.no/master_files/2013_290
102,93,10545,272416,39,52511,0.277061,https://uioencryptedtraffic.no/master_files/2013_290
101,92,10455,272326,39,53892,0.271877,https://uioencryptedtraffic.no/master_files/2013_290
103,99,10635,287790,41,56626,0.284166,https://uioencryptedtraffic.no/master_files/2013_290
93,99,9735,290863,36,50700,0.284741,https://uioencryptedtraffic.no/master_files/2013_290
100,86,10365,253940,33,42977,0.290822,https://uioencryptedtraffic.no/master_files/2013_290
101,87,10455,253888,35,44617,0.286725,https://uioencryptedtraffic.no/master_files/2013_290
102,94,10545,272349,37,50615,0.296005,https://uioencryptedtraffic.no/master_files/2013_290
100,92,10353,272326,30,41078,0.276992,https://uioencryptedtraffic.no/master_files/2013_290
102,87,10545,253829,33,42158,0.293894,https://uioencryptedtraffic.no/master_files/2013_290
102,100,10545,290956,39,50973,0.319494,https://uioencryptedtraffic.no/master_files/2013_290
102,93,10545,270878,37,49333,0.288325,https://uioencryptedtraffic.no/master_files/2013_290
276,272,26206,805116,95,139208,0.454149,https://uioencryptedtraffic.no/master_files/2015_1038
273,250,25936,751020,91,135139,0.399941,https://uioencryptedtraffic.no/master_files/2015_1038
275,276,26116,829708,97,142836,0.438789,https://uioencryptedtraffic.no/master_files/2015_1038
270,258,25666,775727,81,118729,0.539717,https://uioencryptedtraffic.no/master_files/2015_1038
276,274,26206,829746,85,125605,0.380933,https://uioencryptedtraffic.no/master_files/2015_1038
252,268,24046,801990,85,125605,0.417285,https://uioencryptedtraffic.no/master_files/2015_1038
276,250,26206,755566,81,117069,0.394821,https://uioencryptedtraffic.no/master_files/2015_1038
275,270,26116,811161,89,133418,0.439301,https://uioencryptedtraffic.no/master_files/2015_1038
275,257,26116,771030,101,149423,0.419397,https://uioencryptedtraffic.no/master_files/2015_1038
277,260,26296,780365,81,118729,0.428549,https://uioencryptedtraffic.no/master_files/2015_1038
247,234,23596,703150,75,109715,0.420422,https://uioencryptedtraffic.no/master_files/2015_1038
272,264,25834,792720,90,131876,1.0,https://uioencryptedtraffic.no/master_files/2015_1038
269,276,25576,829689,83,123310,0.401413,https://uioencryptedtraffic.no/master_files/2015_1038
285,267,29190,789674,99,143822,0.896581,https://uioencryptedtraffic.no/master_files/2015_1038
289,265,28848,792648,89,129951,0.729157,https://uioencryptedtraffic.no/master_files/2015_1038
275,255,26116,758694,91,133269,0.401925,https://uioencryptedtraffic.no/master_files/2015_1038
276,257,26206,771098,97,142561,0.408069,https://uioencryptedtraffic.no/master_files/2015_1038
269,265,25576,801873,89,133418,0.435781,https://uioencryptedtraffic.no/master_files/2015_1038
272,268,25846,808220,77,112319,0.454661,https://uioencryptedtraffic.no/master_files/2015_1038
276,266,26206,796247,85,125306,0.437829,https://uioencryptedtraffic.no/master_files/2015_1038
95,93,9915,268640,37,48859,0.286213,https://uioencryptedtraffic.no/master_files/2017_466
92,93,9571,268635,39,50973,0.281093,https://uioencryptedtraffic.no/master_files/2017_466
94,93,9825,268567,37,49265,0.284231,https://uioencryptedtraffic.no/master_files/2017_466
94,92,9825,268623,35,46155,0.266757,https://uioencryptedtraffic.no/master_files/2017_466
93,92,9735,268455,43,60158,0.301061,https://uioencryptedtraffic.no/master_files/2017_466
94,91,9825,263916,35,47612,0.279621,https://uioencryptedtraffic.no/master_files/2017_466
90,93,9465,268556,31,41081,0.311814,https://uioencryptedtraffic.no/master_files/2017_466
92,92,9861,268545,45,63462,0.331269,https://uioencryptedtraffic.no/master_files/2017_466
95,89,9915,259359,33,41758,0.278024,https://uioencryptedtraffic.no/master_files/2017_466
95,95,9915,268659,45,59288,0.263238,https://uioencryptedtraffic.no/master_files/2017_466
95,94,9915,268650,41,55169,0.292872,https://uioencryptedtraffic.no/master_files/2017_466
89,81,9375,231579,35,46155,0.28007,https://uioencryptedtraffic.no/master_files/2017_466
92,88,9645,256271,35,44617,0.318533,https://uioencryptedtraffic.no/master_files/2017_466
95,88,9915,256271,31,39799,0.272901,https://uioencryptedtraffic.no/master_files/2017_466
105,87,12043,256262,37,48945,0.347141,https://uioencryptedtraffic.no/master_files/2017_466
95,85,9915,250005,33,44358,0.259653,https://uioencryptedtraffic.no/master_files/2017_466
94,90,9825,266971,43,60634,0.283653,https://uioencryptedtraffic.no/master_files/2017_466
93,91,9735,268271,37,51546,0.264709,https://uioencryptedtraffic.no/master_files/2017_466
95,87,9915,256115,33,42833,0.266245,https://uioencryptedtraffic.no/master_files/2017_466
