Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
14,14,2199,13220,13,1762,0.503304,https://secure.actblue.com/
8,8,1563,12145,9,4252,0.208392,https://secure.actblue.com/
9,10,1653,12266,11,1431,0.21716,https://secure.actblue.com/
10,9,1743,12235,11,6269,0.23348,https://secure.actblue.com/
18,7,3529,12120,9,7462,0.604232,https://secure.actblue.com/
10,8,1743,12216,9,4102,0.209416,https://secure.actblue.com/
11,10,1833,12266,11,1431,0.211463,https://secure.actblue.com/
10,9,1743,12235,13,6500,0.217159,https://secure.actblue.com/
11,9,1821,12167,11,4633,0.221191,https://secure.actblue.com/
10,10,1743,12263,11,1649,0.216583,https://secure.actblue.com/
11,10,1833,12266,11,1431,0.215047,https://secure.actblue.com/
10,9,1743,12235,11,4701,0.218183,https://secure.actblue.com/
5,4,1072,3911,6,3755,0.227847,https://secure.actblue.com/
8,9,1470,12178,9,1415,0.209415,https://secure.actblue.com/
9,9,1653,11909,9,1200,0.210951,https://secure.actblue.com/
10,10,1743,12268,11,1649,0.221703,https://secure.actblue.com/
9,9,1653,12178,9,1200,0.208455,https://secure.actblue.com/
10,7,1743,4394,11,1649,0.214023,https://secure.actblue.com/
10,9,1743,12241,11,3336,0.208903,https://secure.actblue.com/
10,9,1743,12241,11,3336,0.215047,https://secure.actblue.com/
18,20,2622,29021,15,4855,12.436744,https://www.moddb.com/
10,13,1718,27194,9,3776,0.925768,https://www.moddb.com/
19,20,3073,36438,19,10147,0.90068,https://www.moddb.com/
14,14,2066,27371,10,3779,1.204864,https://www.moddb.com/
10,13,1718,27235,9,5737,0.945223,https://www.moddb.com/
12,14,1999,27632,11,5923,0.449031,https://www.moddb.com/
10,13,1718,27226,9,3776,0.982088,https://www.moddb.com/
11,13,1808,27210,9,3776,1.0082,https://www.moddb.com/
10,13,1718,27189,9,3776,0.934984,https://www.moddb.com/
9,13,1628,27207,7,666,0.932936,https://www.moddb.com/
12,12,1886,27110,8,6577,0.860736,https://www.moddb.com/
12,14,1886,27465,10,3779,1.416319,https://www.moddb.com/
11,13,1808,27298,9,3776,0.427528,https://www.moddb.com/
14,13,2078,27302,9,3776,0.901705,https://www.moddb.com/
13,13,1988,27215,9,3776,0.964169,https://www.moddb.com/
11,13,1808,27165,7,666,0.97748,https://www.moddb.com/
11,13,1808,27227,9,3776,0.449543,https://www.moddb.com/
10,13,1718,27231,9,3707,0.9554,https://www.moddb.com/
13,13,1988,27247,9,3707,0.879176,https://www.moddb.com/
12,14,1886,27298,10,3848,1.17152,https://www.moddb.com/
37,40,7580,86632,29,22992,11.654408,https://cookie-script.com/
14,19,2102,40920,13,7623,0.555591,https://cookie-script.com/
12,18,1922,40852,11,7437,0.48692,https://cookie-script.com/
15,14,2192,29664,13,10615,0.460295,https://cookie-script.com/
13,12,2012,25249,11,7130,0.446984,https://cookie-script.com/
14,18,2102,40824,13,9712,0.452616,https://cookie-script.com/
14,18,2102,40816,11,7437,0.469064,https://cookie-script.com/
17,13,2372,26576,13,9712,0.499208,https://cookie-script.com/
12,18,1702,40819,13,9495,0.501832,https://cookie-script.com/
15,18,2192,40816,11,7437,0.435208,https://cookie-script.com/
11,18,1832,40816,13,8547,0.537673,https://cookie-script.com/
15,18,2192,40816,15,10822,0.465928,https://cookie-script.com/
11,18,1832,40816,11,7437,0.444488,https://cookie-script.com/
17,18,2372,40816,11,5899,0.507402,https://cookie-script.com/
14,18,2102,40816,15,11783,0.483401,https://cookie-script.com/
14,19,2102,40838,13,10488,0.470025,https://cookie-script.com/
14,19,2103,40918,17,11883,0.542281,https://cookie-script.com/
15,17,2192,40720,15,15882,0.461321,https://cookie-script.com/
13,18,2012,40852,11,7437,0.442441,https://cookie-script.com/
15,18,2192,40824,13,10615,0.448007,https://cookie-script.com/
13,13,2011,19398,13,6752,11.863304,https://dnsimple.com/
11,11,1807,18978,11,3402,0.643144,https://dnsimple.com/
11,9,1807,18844,9,7135,0.664584,https://dnsimple.com/
10,10,1717,18936,9,4143,0.664136,https://dnsimple.com/
10,10,1717,18953,11,6465,0.646216,https://dnsimple.com/
11,11,1807,18969,9,1083,0.651784,https://dnsimple.com/
