Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
179,179,17476,537327,63,90647,0.330758,2016_1190
180,180,17566,537261,73,105288,0.346696,2016_1190
182,180,17746,537339,71,102188,0.329225,2016_1190
163,160,16036,472503,67,95465,0.367624,2016_1190
182,181,17746,537351,73,103461,0.320586,2016_1190
181,180,17656,537261,65,95206,0.306185,2016_1190
181,181,17656,537351,75,106639,0.348681,2016_1190
115,180,11716,537261,57,82494,0.32212,2016_1190
195,188,20901,545495,81,107239,0.499207,2016_1190
181,182,17656,537377,73,106393,0.346122,2016_1190
212,199,22294,547419,88,95899,0.873534,2016_1190
176,176,17206,526090,69,98575,0.341001,2016_1190
181,181,17656,534275,77,111355,0.339978,2016_1190
219,202,26160,591762,71,94686,1.111625,2016_1190
180,181,17566,537351,71,103359,0.338442,2016_1190
182,180,17746,537338,73,107819,0.359945,2016_1190
182,177,17746,518850,67,96483,0.350279,2016_1190
181,182,17656,537295,77,111287,0.339977,2016_1190
180,183,17566,537375,71,101821,0.327754,2016_1190
179,181,17476,537507,65,92287,0.352265,2016_1190
480,475,44565,1442631,155,235229,0.458761,2012_113
480,480,44565,1461147,169,259013,0.474697,2012_113
484,487,44925,1461855,175,265837,0.456201,2012_113
480,481,44553,1461313,169,255902,0.471113,2012_113
457,467,42495,1410389,177,268170,0.766987,2012_113
483,482,44835,1461707,161,245053,0.468042,2012_113
488,484,45309,1443901,161,236826,0.464393,2012_113
488,485,45309,1462353,151,227919,0.45729,2012_113
482,479,44745,1461423,149,227294,0.469003,2012_113
481,479,44655,1461359,149,227157,0.469065,2012_113
479,482,44475,1461158,159,240034,0.514057,2012_113
479,480,44475,1461229,165,252581,0.472649,2012_113
491,487,45591,1462391,135,200885,0.463369,2012_113
479,481,44475,1461227,157,236937,0.466505,2012_113
495,486,47299,1461681,181,272599,0.648713,2012_113
479,481,44475,1461227,167,255903,0.514634,2012_113
477,472,44295,1442587,151,231685,0.509449,2012_113
481,488,44655,1461314,165,246972,0.531017,2012_113
487,486,45195,1462443,147,220319,0.460297,2012_113
485,483,45015,1461955,153,232022,0.458313,2012_113
