Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
125,123,12615,362801,53,74676,0.297993,2017_095
125,124,12615,362894,47,65223,0.267339,2017_095
123,124,12435,362894,47,62147,0.281609,2017_095
127,126,12783,363012,50,67017,0.472064,2017_095
125,123,12615,362879,43,60324,0.257545,2017_095
125,126,12615,362852,63,90404,0.265291,2017_095
125,123,12615,362814,47,65155,0.270857,2017_095
126,124,12705,362974,51,71404,0.270345,2017_095
125,123,12615,362882,49,68401,0.263753,2017_095
127,126,12863,363726,49,65735,0.276489,2017_095
126,123,12705,362970,55,76479,0.258569,2017_095
125,123,12615,362960,49,68401,0.275465,2017_095
126,125,12705,362994,51,71511,0.262729,2017_095
125,131,14408,370871,54,67542,1.140288,2017_095
125,124,12615,362826,53,73539,0.257545,2017_095
121,123,12255,363038,47,63835,0.26369,2017_095
123,124,12435,362813,51,73036,0.294987,2017_095
126,120,12705,353158,57,81113,0.284681,2017_095
125,120,12615,353559,47,64404,0.267785,2017_095
124,123,12525,362801,49,69858,0.272457,2017_095
123,119,12525,344160,49,65935,1.051209,2011_374
120,118,12165,349158,45,62045,0.268297,2011_374
121,118,12255,349236,49,68401,0.255497,2011_374
121,118,12255,349236,47,65223,0.262729,2011_374
121,120,12255,349114,49,66795,0.282121,2011_374
130,127,15038,356881,61,76814,1.163849,2011_374
129,120,14615,350972,45,61996,1.109577,2011_374
119,118,11558,349077,45,63502,0.264265,2011_374
113,119,11535,349248,43,58867,0.254473,2011_374
118,118,11985,349158,43,58867,0.266761,2011_374
118,114,11985,338263,41,57146,0.277065,2011_374
120,117,12165,349146,49,68401,0.259593,2011_374
117,119,11372,349169,35,45454,0.288265,2011_374
119,118,12075,343015,46,63604,1.124928,2011_374
119,118,12075,349158,47,65223,0.272969,2011_374
118,118,11985,349155,47,65292,0.258057,2011_374
119,119,12075,349167,51,71648,0.280073,2011_374
119,119,12075,349089,43,60252,0.261193,2011_374
121,124,12635,349230,61,84497,0.298505,2011_374
118,117,11985,346148,51,69141,0.267785,2011_374
