Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
199,196,19275,582816,71,102040,0.295433,2018_463
195,193,18915,582549,73,105818,0.293961,2018_463
214,199,22844,583190,89,118762,11.605193,2018_463
187,191,18195,573297,69,100181,0.321097,2018_463
197,197,19095,585804,61,86765,0.299017,2018_463
197,195,19095,579497,83,122427,0.323081,2018_463
195,196,18915,585593,79,112208,0.312905,2018_463
197,194,19095,579417,71,101753,0.315401,2018_463
197,196,18578,583619,75,108100,0.304649,2018_463
198,196,19185,582975,71,99858,0.294985,2018_463
196,194,19005,584105,63,90647,0.302601,2018_463
194,198,18825,582609,77,112893,0.353289,2018_463
196,193,18993,579394,70,104539,0.29907,2018_463
194,197,18826,582606,79,110323,1.013833,2018_463
199,195,19275,579728,69,98712,0.292361,2018_463
197,197,19095,585987,73,105046,0.300105,2018_463
196,195,19005,579959,73,106537,0.307209,2018_463
199,198,19275,582985,69,98793,0.298505,2018_463
186,193,18106,579495,71,100306,0.662537,2018_463
198,189,18662,564276,65,93443,0.304201,2018_463
80,80,8565,228531,35,46087,0.234505,2012_259
81,80,8655,225523,33,42977,0.248329,2012_259
81,81,8643,228698,41,52386,0.238153,2012_259
80,79,8565,228587,33,41439,0.238601,2012_259
81,80,8655,225457,41,55446,0.258057,2012_259
82,77,8745,222411,39,52511,0.260105,2012_259
80,80,8565,226680,31,42317,0.245321,2012_259
81,81,8655,228614,39,52212,0.251401,2012_259
80,75,8042,223408,27,35906,0.232969,2012_259
80,79,8565,225511,33,42977,0.238089,2012_259
81,78,8655,228429,31,41112,0.246345,2012_259
75,81,8115,228613,31,39624,0.251401,2012_259
81,76,8655,222399,35,46155,0.242697,2012_259
82,79,8745,228587,39,52511,0.256521,2012_259
81,78,8655,228575,35,46155,0.240713,2012_259
82,79,8745,225511,35,44617,0.252425,2012_259
82,80,8745,231675,31,39799,0.242697,2012_259
82,79,8745,225511,33,42977,0.258569,2012_259
86,81,9106,229091,37,43356,0.740425,2012_259
77,70,8295,206564,29,39314,0.242697,2012_259
