Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
12,17,1371,21667,19,11428,0.239186,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
13,18,1976,22526,19,11429,0.25909,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
10,18,1712,22525,18,11857,0.25909,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,17,1888,22424,11,6401,0.259154,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,16,1888,19430,15,8156,0.257042,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
14,18,2064,22525,21,13063,0.256018,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
13,18,1912,22527,19,11604,0.260114,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
15,19,2152,22621,21,11599,0.25813,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
10,18,1712,22527,11,5643,0.257042,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
14,18,2064,22526,17,9791,0.259602,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
11,17,1219,20979,19,12187,0.265746,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,17,1876,22169,18,12151,0.232512,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,16,1888,20621,17,9793,0.262163,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,17,1888,22427,19,12876,0.26677,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,18,1888,22526,18,12099,0.233984,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
13,17,1471,21667,19,11428,0.242258,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,18,1585,22527,19,12553,0.265746,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,18,1888,22526,19,11427,0.26165,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
12,17,1888,20978,13,5831,0.270418,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
9,18,1624,22528,14,9408,0.265234,https://en.wikipedia.org/wiki/Unicorn_(Ugress_album)
18,31,2435,41926,29,18195,0.275986,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
14,31,1761,41927,23,14413,0.265746,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
18,30,2447,40378,29,18195,0.27861,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,31,2680,41925,31,20404,0.269843,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,31,2623,41926,33,22238,0.278546,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,29,2611,40019,33,21467,0.268883,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
17,28,2347,38105,27,17318,0.269842,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
17,30,2347,40378,27,17318,0.286739,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
18,31,2435,41925,29,18194,0.268818,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
19,31,2511,41886,30,19679,0.606272,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
18,31,2447,41927,29,18208,0.28213,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
16,31,2259,41928,27,18490,0.271891,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,31,2635,41927,29,18208,0.273426,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
17,31,1842,41926,23,15523,0.275538,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,31,2611,41928,33,21469,0.273426,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,30,2611,40379,31,19832,0.27445,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
17,31,2089,41927,31,19832,0.275026,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
20,30,2623,40374,28,18091,0.568403,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
18,30,2435,41792,27,18731,0.275474,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
15,30,1654,41202,25,17159,0.272402,"https://en.wikipedia.org/wiki/List_of_public_art_in_Fort_Wayne,_Indiana"
