Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
20,24,2732,17490,17,3233,11.557137,https://xxxz.tv/
8,16,1516,15941,10,3836,0.27957,https://xxxz.tv/
16,16,4296,15972,15,6098,1.064529,https://xxxz.tv/
7,17,1428,16053,8,2131,0.277586,https://xxxz.tv/
8,16,1516,15958,7,652,0.288785,https://xxxz.tv/
13,18,1956,16142,15,4073,0.268306,https://xxxz.tv/
8,20,1516,17680,10,3698,0.281105,https://xxxz.tv/
12,16,1868,15941,15,5732,0.277073,https://xxxz.tv/
12,15,1868,15902,15,6846,0.278545,https://xxxz.tv/
13,16,1968,17305,17,8734,0.270353,https://xxxz.tv/
12,16,1868,15968,17,5927,0.27093,https://xxxz.tv/
19,21,10105,16916,19,9454,0.273425,https://xxxz.tv/
11,16,1780,15990,11,2460,0.270866,https://xxxz.tv/
14,18,2056,17503,17,7668,0.283154,https://xxxz.tv/
12,16,1868,15909,15,5843,0.28629,https://xxxz.tv/
13,17,1956,15988,17,8205,0.274961,https://xxxz.tv/
14,19,2056,16623,13,2549,0.287761,https://xxxz.tv/
12,16,1868,15966,17,5786,0.28117,https://xxxz.tv/
8,19,1516,17621,7,652,0.273425,https://xxxz.tv/
13,16,1968,17269,15,5830,0.273427,https://xxxz.tv/
15,20,2235,15218,15,4448,11.463954,https://www.hmetro.com.my/
11,15,1790,15213,15,5662,0.220177,https://www.hmetro.com.my/
6,15,1350,15185,6,564,0.224785,https://www.hmetro.com.my/
11,15,1790,13906,15,5642,0.221713,https://www.hmetro.com.my/
8,15,1526,13887,7,652,0.218641,https://www.hmetro.com.my/
12,16,1878,13984,15,4415,0.211025,https://www.hmetro.com.my/
12,16,1878,13995,17,5846,0.218641,https://www.hmetro.com.my/
10,15,1702,13896,13,5284,0.225809,https://www.hmetro.com.my/
7,16,1438,13982,8,2062,0.230417,https://www.hmetro.com.my/
11,15,1790,12574,15,6807,0.229458,https://www.hmetro.com.my/
12,17,1890,14083,15,6669,0.261649,https://www.hmetro.com.my/
12,16,1878,13983,17,6872,0.231442,https://www.hmetro.com.my/
8,14,1526,13804,8,2062,0.250385,https://www.hmetro.com.my/
12,16,1878,13995,17,6650,0.218193,https://www.hmetro.com.my/
12,16,1878,13982,13,3806,0.223249,https://www.hmetro.com.my/
11,15,1790,13896,9,2288,0.224273,https://www.hmetro.com.my/
13,16,1978,14879,17,7821,0.225809,https://www.hmetro.com.my/
10,15,1702,13891,11,3924,0.230994,https://www.hmetro.com.my/
11,15,1790,13897,11,2896,0.23605,https://www.hmetro.com.my/
11,17,1790,14077,15,5305,0.220178,https://www.hmetro.com.my/
