Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
25,28,6101,26583,11,2914,11.587776,https://www.adsbynimbus.com/
12,24,1864,25754,11,3041,0.404051,https://www.adsbynimbus.com/
14,25,2040,27118,11,3041,0.413203,https://www.adsbynimbus.com/
11,23,1776,25660,9,2164,0.364627,https://www.adsbynimbus.com/
11,24,1776,25754,8,2012,0.377363,https://www.adsbynimbus.com/
11,23,1776,24390,8,2012,0.419859,https://www.adsbynimbus.com/
13,24,1940,25754,12,3111,0.905792,https://www.adsbynimbus.com/
55,70,8415,82635,26,11215,0.878163,https://www.adsbynimbus.com/
11,24,1776,26866,8,2012,0.371283,https://www.adsbynimbus.com/
11,24,1776,27024,14,5857,0.321555,https://www.adsbynimbus.com/
11,24,1776,25754,8,2012,0.426003,https://www.adsbynimbus.com/
14,24,2040,27024,10,3464,0.342099,https://www.adsbynimbus.com/
11,25,1776,25848,10,2711,0.389139,https://www.adsbynimbus.com/
12,22,1864,23601,14,5265,0.373842,https://www.adsbynimbus.com/
16,24,2216,27046,17,6316,0.301075,https://www.adsbynimbus.com/
11,24,1776,27024,8,2012,0.345107,https://www.adsbynimbus.com/
13,24,1952,26866,10,3464,0.361043,https://www.adsbynimbus.com/
13,23,1952,25660,9,2100,0.394259,https://www.adsbynimbus.com/
11,23,1776,25660,8,2012,0.353811,https://www.adsbynimbus.com/
11,23,1776,25660,16,7309,0.328275,https://www.adsbynimbus.com/
11,18,1839,17948,10,4220,11.441362,https://openweathermap.org/
14,18,2056,17757,15,4824,0.327251,https://openweathermap.org/
9,18,1627,18816,8,1043,0.314387,https://openweathermap.org/
8,17,1527,17657,8,1043,0.340499,https://openweathermap.org/
8,17,1527,17657,8,1043,0.336467,https://openweathermap.org/
9,17,1615,17657,12,4031,0.347667,https://openweathermap.org/
13,18,1979,18816,11,2390,0.368147,https://openweathermap.org/
7,16,1439,17563,8,3014,0.313939,https://openweathermap.org/
10,17,1703,17657,9,2288,0.350739,https://openweathermap.org/
8,17,1527,17657,8,2200,0.344594,https://openweathermap.org/
13,17,1967,17657,17,8548,0.334931,https://openweathermap.org/
14,16,2055,17563,15,7104,0.362515,https://openweathermap.org/
10,18,1704,17757,12,4025,0.665619,https://openweathermap.org/
11,17,1791,17657,12,4315,0.396371,https://openweathermap.org/
9,17,1615,17657,9,2288,0.371731,https://openweathermap.org/
8,17,1527,17657,8,1043,0.349779,https://openweathermap.org/
9,18,1603,17751,9,1113,1.157695,https://openweathermap.org/
10,16,1703,17563,12,4453,0.304659,https://openweathermap.org/
13,17,1967,17657,15,6177,0.341075,https://openweathermap.org/
11,17,1791,17657,14,5951,0.328723,https://openweathermap.org/
