Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
27,25,4047,13558,21,2378,11.353809,https://www.bitstamp.net/
7,11,916,6622,10,2686,0.208466,https://www.bitstamp.net/
6,10,1333,5814,6,813,0.21096,https://www.bitstamp.net/
8,10,1509,5814,12,2867,0.20277,https://www.bitstamp.net/
9,5,1597,1723,7,1632,0.19509,https://www.bitstamp.net/
6,10,1333,5815,8,1772,0.194577,https://www.bitstamp.net/
7,10,1421,5815,7,901,0.194642,https://www.bitstamp.net/
8,9,1509,5721,8,1013,0.207376,https://www.bitstamp.net/
7,9,1421,5721,8,1727,0.201744,https://www.bitstamp.net/
9,9,1597,5721,9,1815,0.197138,https://www.bitstamp.net/
9,9,1597,5722,11,2775,0.196625,https://www.bitstamp.net/
7,10,1421,5815,10,2686,0.205394,https://www.bitstamp.net/
9,10,1397,6527,9,1814,0.205841,https://www.bitstamp.net/
7,11,1421,7363,8,1727,0.196624,https://www.bitstamp.net/
10,11,1728,6077,11,2196,0.367633,https://www.bitstamp.net/
7,9,1421,5721,10,1972,0.201233,https://www.bitstamp.net/
7,10,1421,5815,10,1972,0.200273,https://www.bitstamp.net/
8,10,1509,5816,9,1816,0.212496,https://www.bitstamp.net/
9,9,1679,5722,8,3201,0.568913,https://www.bitstamp.net/
7,10,1421,5815,10,2686,0.200208,https://www.bitstamp.net/
39,65,4288,86913,62,42006,12.129552,https://www.winzogames.com
33,61,3711,85986,38,25893,0.545362,https://www.winzogames.com
32,62,3623,86067,45,29947,0.958544,https://www.winzogames.com
36,63,3987,84764,37,24018,0.966225,https://www.winzogames.com
35,64,3382,87684,46,30849,0.966225,https://www.winzogames.com
31,65,3535,86337,43,26827,0.514578,https://www.winzogames.com
35,61,3887,84575,35,21982,0.958033,https://www.winzogames.com
40,63,6403,86196,63,43313,1.812113,https://www.winzogames.com
29,60,3371,84474,48,35555,0.968272,https://www.winzogames.com
36,65,3975,87813,58,39801,0.950352,https://www.winzogames.com
35,62,3899,87536,45,30033,0.969297,https://www.winzogames.com
34,65,3799,87772,50,32367,0.515135,https://www.winzogames.com
37,64,4075,86299,47,30607,0.947281,https://www.winzogames.com
79,109,10931,144239,77,54147,0.967248,https://www.winzogames.com
33,61,3711,83170,41,27772,0.976976,https://www.winzogames.com
34,64,3811,87718,43,28203,0.962641,https://www.winzogames.com
35,63,3899,87322,52,35674,0.977489,https://www.winzogames.com
31,63,3547,86154,41,27537,0.961616,https://www.winzogames.com
35,62,3899,86096,55,38362,0.951377,https://www.winzogames.com
35,62,3887,84603,31,18583,1.151058,https://www.winzogames.com
