Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
16,23,2232,30681,27,17698,0.271377,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
16,22,2244,29134,23,15185,0.265745,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
19,24,2553,30944,23,13934,1.027665,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
16,22,2232,29135,27,17700,0.263761,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
14,22,1539,29134,25,16063,0.263697,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
16,23,2232,30682,27,17699,0.270866,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,22,2144,30322,19,12187,0.263697,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
16,23,2244,30682,25,16063,0.267345,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
16,22,2232,29134,27,17699,0.268305,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
14,22,2044,29135,20,12964,0.237056,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,22,2144,29136,23,14429,0.266321,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,23,2144,30682,23,15251,0.261649,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
14,23,1825,30684,25,16065,0.262161,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,21,2144,27587,25,17340,0.314385,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
16,22,2244,29134,17,10279,0.264272,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,23,2144,30683,25,16581,0.262672,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
18,23,2432,30683,23,15471,0.266256,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
12,22,1068,29958,21,13551,0.273425,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,21,1913,27588,27,17701,0.263249,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,21,2144,27588,21,13551,0.265745,https://en.wikipedia.org/wiki/Raj-Vithi_F.C.
15,20,2148,27091,17,11999,0.263185,https://en.wikipedia.org/wiki/The_Death_of_Sleep
16,21,1743,27190,19,11427,0.270929,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,20,1972,27090,18,13547,0.270864,https://en.wikipedia.org/wiki/The_Death_of_Sleep
14,21,2048,27191,22,14691,0.270336,https://en.wikipedia.org/wiki/The_Death_of_Sleep
15,20,2148,25644,21,13065,0.267792,https://en.wikipedia.org/wiki/The_Death_of_Sleep
14,21,2060,27190,21,13219,0.270417,https://en.wikipedia.org/wiki/The_Death_of_Sleep
15,20,2160,27092,21,14525,0.262673,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,21,1725,27190,20,12963,0.23808,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,20,1972,25643,21,12396,0.263761,https://en.wikipedia.org/wiki/The_Death_of_Sleep
14,20,2060,25644,21,12397,0.270865,https://en.wikipedia.org/wiki/The_Death_of_Sleep
15,20,1926,24864,21,12904,0.259601,https://en.wikipedia.org/wiki/The_Death_of_Sleep
15,20,2148,25645,21,13065,0.262161,https://en.wikipedia.org/wiki/The_Death_of_Sleep
15,21,2148,27192,23,14700,0.269393,https://en.wikipedia.org/wiki/The_Death_of_Sleep
14,20,2060,25644,23,14033,0.274961,https://en.wikipedia.org/wiki/The_Death_of_Sleep
25,23,4570,27501,21,11729,11.539664,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,19,1737,24096,20,13068,0.284241,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,21,1908,27191,21,14058,0.267793,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,21,1972,27192,21,12397,0.279569,https://en.wikipedia.org/wiki/The_Death_of_Sleep
13,21,1972,27193,19,11429,0.262227,https://en.wikipedia.org/wiki/The_Death_of_Sleep
15,20,2148,25645,21,13064,0.267793,https://en.wikipedia.org/wiki/The_Death_of_Sleep
