Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
14,18,2064,22046,19,12187,0.304145,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,18,2064,23235,23,13531,0.263761,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
13,18,1976,22046,19,12187,0.262674,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,19,2064,23594,21,13064,0.260113,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,19,2064,23596,21,13065,0.260689,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,17,2064,21689,19,12187,0.260114,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,19,2064,23595,19,12187,0.266258,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
15,18,2164,23495,21,13356,0.275986,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
20,19,4230,23595,19,11042,1.129618,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,16,2064,20119,17,10551,0.253457,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,18,2064,23496,17,11240,0.279569,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
13,18,1976,22048,19,12187,0.264721,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,17,2064,21690,19,11429,0.267346,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
12,18,1824,23236,21,13755,0.272401,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,19,2064,23597,21,13065,0.259602,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
13,19,1976,23596,21,13581,0.263761,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
12,19,1585,23596,19,12553,0.263185,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,19,2064,23596,23,13533,0.260114,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,16,2064,20141,19,12187,0.258066,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
14,18,2064,23496,17,11999,0.262225,https://en.wikipedia.org/wiki/Crab_Orchard_Mountains
16,21,2241,25605,25,14083,0.488529,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27053,19,11429,0.262162,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27052,25,15529,0.267794,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27052,23,14700,0.266834,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
16,22,2285,27315,17,9267,0.273426,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
17,20,2352,25503,29,18824,0.265233,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,20,2152,25505,21,13016,0.268369,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
16,21,2252,27052,23,14700,0.26421,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,19,2152,25145,23,13893,0.267282,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27053,23,13894,0.26165,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,20,2152,26693,25,15529,0.260178,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
11,18,1497,22408,15,9280,0.27445,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27053,23,13894,0.260113,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
14,18,2064,25046,19,12070,0.262161,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27053,21,13823,0.257617,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
16,21,1805,27054,23,13914,0.282129,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27054,23,14701,0.261137,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
16,22,2228,27147,26,15600,0.945664,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,18,2152,22410,21,13065,0.261713,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
15,21,2152,27053,23,14700,0.312337,https://en.wikipedia.org/wiki/Dartmoor_Training_Area
