Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
14,19,2060,24156,21,13063,0.266833,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24156,21,13063,0.262162,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
13,19,1972,24158,19,11429,0.258577,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
13,18,1455,22609,19,12187,0.262226,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2016,24151,17,9954,11.550418,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
16,19,2281,22874,25,14492,0.305169,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,17,2060,21063,17,10551,0.259665,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24159,21,13065,0.260113,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24158,19,11428,0.25909,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
13,19,1972,24158,21,13580,0.260114,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
11,17,1267,21062,20,12359,0.232,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,18,2060,23801,17,10551,0.261137,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
11,17,1203,21063,16,9863,0.24064,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
16,18,2318,22612,21,13084,0.83413,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24158,21,13063,0.259601,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24159,19,11428,0.261137,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24159,21,13064,0.259089,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2060,24158,17,10551,0.267858,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,18,2060,22612,21,13065,0.258578,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
13,18,1972,24058,17,11239,0.263697,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,19,2051,22354,22,13133,1.030208,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22260,17,10551,0.263762,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22261,21,13064,0.258066,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22260,19,12187,0.262674,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,18,1987,22261,17,10551,0.259089,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
15,19,2208,22526,23,13462,0.648273,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,18,1987,22262,19,12251,0.263698,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22262,21,13065,0.263186,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,18,1737,22262,21,13065,0.262225,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22262,11,5643,0.268306,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22263,19,10476,0.258578,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,17,2075,20714,21,13064,0.261137,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,16,2075,20355,17,10551,0.262738,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,18,1470,22261,21,13063,0.26421,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,18,1987,22263,19,11429,0.263186,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,18,2075,22263,17,10551,0.26421,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,18,1987,22263,17,10551,0.265297,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
16,20,2321,23113,19,11079,0.777809,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,18,1899,22263,18,12099,0.265234,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,17,1585,21538,19,12187,0.263761,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
