Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
10,16,1699,20512,13,7279,0.255504,https://en.wikipedia.org/wiki/Roy_Flatt
14,18,2051,22419,19,10632,0.258129,https://en.wikipedia.org/wiki/Roy_Flatt
24,21,3714,23102,25,14452,11.536081,https://en.wikipedia.org/wiki/Roy_Flatt
15,16,2163,21963,19,12889,0.256017,https://en.wikipedia.org/wiki/Roy_Flatt
14,18,2039,20967,16,8226,0.911937,https://en.wikipedia.org/wiki/Roy_Flatt
13,16,1446,19324,19,11427,0.280081,https://en.wikipedia.org/wiki/Roy_Flatt
11,15,1787,18967,10,3991,0.240128,https://en.wikipedia.org/wiki/Roy_Flatt
13,18,1963,22420,21,13580,0.257553,https://en.wikipedia.org/wiki/Roy_Flatt
11,18,1497,22421,17,10917,0.257041,https://en.wikipedia.org/wiki/Roy_Flatt
10,15,1699,17778,11,4091,0.267281,https://en.wikipedia.org/wiki/Roy_Flatt
13,17,1963,22063,21,13064,0.261137,https://en.wikipedia.org/wiki/Roy_Flatt
12,18,1649,22423,19,11429,0.263761,https://en.wikipedia.org/wiki/Roy_Flatt
14,19,2051,22516,18,10645,0.776768,https://en.wikipedia.org/wiki/Roy_Flatt
13,18,1963,22423,21,13065,0.257553,https://en.wikipedia.org/wiki/Roy_Flatt
8,17,1006,20874,9,4007,0.271376,https://en.wikipedia.org/wiki/Roy_Flatt
12,17,1637,22063,18,12087,0.240704,https://en.wikipedia.org/wiki/Roy_Flatt
14,18,2051,22422,21,13064,0.262673,https://en.wikipedia.org/wiki/Roy_Flatt
13,18,1975,22422,17,10563,0.259089,https://en.wikipedia.org/wiki/Roy_Flatt
14,18,2051,22422,21,13064,0.255505,https://en.wikipedia.org/wiki/Roy_Flatt
13,18,1963,22422,19,11428,0.254545,https://en.wikipedia.org/wiki/Roy_Flatt
14,17,2060,20910,19,12187,0.254993,https://en.wikipedia.org/wiki/Anthony_T._Augelli
14,19,2105,22722,15,6872,0.260113,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,18,1972,22457,19,11427,0.259665,https://en.wikipedia.org/wiki/Anthony_T._Augelli
14,17,2060,20910,19,12187,0.259089,https://en.wikipedia.org/wiki/Anthony_T._Augelli
11,18,1216,21010,21,11031,0.611921,https://en.wikipedia.org/wiki/Anthony_T._Augelli
11,17,1561,20910,11,4127,0.257041,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,15,1972,17814,17,9794,0.259152,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,18,1972,22458,19,10671,0.263697,https://en.wikipedia.org/wiki/Anthony_T._Augelli
11,18,1796,22457,18,11339,0.257553,https://en.wikipedia.org/wiki/Anthony_T._Augelli
12,17,1820,20910,21,13751,0.275473,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,16,1972,19364,15,8674,0.270929,https://en.wikipedia.org/wiki/Anthony_T._Augelli
11,18,1732,22460,15,8915,0.256017,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,18,1972,22459,19,12251,0.264209,https://en.wikipedia.org/wiki/Anthony_T._Augelli
14,18,2072,22460,19,11429,0.254993,https://en.wikipedia.org/wiki/Anthony_T._Augelli
12,18,1367,22459,17,9792,0.262737,https://en.wikipedia.org/wiki/Anthony_T._Augelli
14,18,2060,22460,21,13065,0.257041,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,18,1972,22460,15,8157,0.256017,https://en.wikipedia.org/wiki/Anthony_T._Augelli
13,18,1984,22460,19,10673,0.258129,https://en.wikipedia.org/wiki/Anthony_T._Augelli
11,16,1784,19363,14,7300,0.233984,https://en.wikipedia.org/wiki/Anthony_T._Augelli
12,18,1367,22459,17,10615,0.260625,https://en.wikipedia.org/wiki/Anthony_T._Augelli
