Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
31,54,4708,59278,26,12876,12.314898,https://www.index.hr/
29,37,3401,52630,35,25160,0.248848,https://www.index.hr/
26,37,3032,53319,35,25406,0.247828,https://www.index.hr/
21,45,2685,64805,38,28318,0.239189,https://www.index.hr/
19,47,2485,62610,33,20932,0.361984,https://www.index.hr/
28,45,3017,62632,33,23599,0.296469,https://www.index.hr/
28,49,3220,66860,43,29575,0.255061,https://www.index.hr/
24,44,2868,60483,37,24104,0.249877,https://www.index.hr/
21,47,2604,65519,38,26503,0.247317,https://www.index.hr/
27,49,3120,68528,44,32026,0.247808,https://www.index.hr/
21,42,2156,56620,32,19770,0.499264,https://www.index.hr/
29,52,3377,72885,39,26078,0.246293,https://www.index.hr/
20,39,2111,54563,24,16587,1.037909,https://www.index.hr/
22,47,2680,64838,38,26318,0.262229,https://www.index.hr/
21,31,2156,42844,23,14506,0.244757,https://www.index.hr/
23,40,2768,53231,35,23244,0.288277,https://www.index.hr/
19,43,2497,59457,34,24294,0.2432,https://www.index.hr/
26,48,3125,68343,45,31592,0.241237,https://www.index.hr/
19,38,1887,52617,33,21756,0.242709,https://www.index.hr/
26,35,3125,50254,43,30778,0.250389,https://www.index.hr/
7,8,775,6968,11,5563,11.745045,https://ballotpedia.org/
7,7,1271,6073,9,1881,0.455701,https://ballotpedia.org/
13,8,3426,6212,10,2470,1.303637,https://ballotpedia.org/
8,7,1577,4248,11,3319,0.563285,https://ballotpedia.org/
6,5,1275,3647,8,4090,0.548373,https://ballotpedia.org/
7,6,858,4977,9,3972,0.447061,https://ballotpedia.org/
7,6,1363,4154,11,3364,0.605717,https://ballotpedia.org/
4,8,995,6837,6,2126,0.446037,https://ballotpedia.org/
7,6,1363,5979,7,2324,0.4941,https://ballotpedia.org/
33,42,4398,49730,39,25694,0.622612,https://ballotpedia.org/
7,8,1271,6843,9,1926,0.553045,https://ballotpedia.org/
7,10,1489,7031,10,3231,0.61186,https://ballotpedia.org/
8,6,1565,4570,8,3280,0.363072,https://ballotpedia.org/
5,4,1313,2506,6,2987,0.612949,https://ballotpedia.org/
5,5,796,2199,8,1640,0.550421,https://ballotpedia.org/
6,9,1389,6937,8,1583,0.45984,https://ballotpedia.org/
6,7,1401,5289,6,1407,0.547861,https://ballotpedia.org/
7,8,1291,6837,6,1209,0.550485,https://ballotpedia.org/
4,4,490,2512,6,2063,0.554517,https://ballotpedia.org/
7,4,1145,1052,6,591,0.673344,https://ballotpedia.org/
