Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
39,44,7450,55764,31,19368,11.395281,https://www.bazaarvoice.com/
23,41,2844,54528,28,18277,0.231505,https://www.bazaarvoice.com/
23,40,2832,54434,35,22350,0.222225,https://www.bazaarvoice.com/
21,40,2656,54434,23,13708,0.224786,https://www.bazaarvoice.com/
23,40,2832,54434,33,21629,0.252433,https://www.bazaarvoice.com/
21,40,2656,54434,31,20236,0.224337,https://www.bazaarvoice.com/
23,40,2832,54434,39,26525,0.222225,https://www.bazaarvoice.com/
24,41,2920,53078,32,20079,0.647249,https://www.bazaarvoice.com/
23,38,2844,51346,31,20009,0.238097,https://www.bazaarvoice.com/
23,40,2832,54434,33,20957,0.219665,https://www.bazaarvoice.com/
23,40,2832,54456,29,17158,0.222289,https://www.bazaarvoice.com/
21,40,2656,54434,38,25765,0.224273,https://www.bazaarvoice.com/
22,40,2744,54434,37,25132,0.228369,https://www.bazaarvoice.com/
24,40,2932,54434,35,23273,0.226321,https://www.bazaarvoice.com/
23,40,2832,54434,29,18604,0.217681,https://www.bazaarvoice.com/
22,38,2744,51346,25,15340,0.223249,https://www.bazaarvoice.com/
23,40,2832,54456,41,26950,0.220689,https://www.bazaarvoice.com/
24,39,2932,52890,35,22350,0.227858,https://www.bazaarvoice.com/
21,37,2668,50041,29,17693,0.216657,https://www.bazaarvoice.com/
24,40,2932,54434,27,16061,0.228882,https://www.bazaarvoice.com/
11,11,1833,7400,10,1019,11.614911,https://cdnjs.cloudflare.com/
8,9,1529,6969,7,652,0.195601,https://cdnjs.cloudflare.com/
9,9,1617,6970,7,652,0.193618,https://cdnjs.cloudflare.com/
8,9,1529,6959,9,855,0.195602,https://cdnjs.cloudflare.com/
7,7,1441,6786,8,3589,0.204817,https://cdnjs.cloudflare.com/
8,10,1517,7061,9,2178,0.323584,https://cdnjs.cloudflare.com/
9,9,1618,6977,11,2410,1.066065,https://cdnjs.cloudflare.com/
8,8,1529,6880,7,652,0.196177,https://cdnjs.cloudflare.com/
8,8,1529,6899,9,2244,0.200721,https://cdnjs.cloudflare.com/
12,12,1985,7711,9,963,11.400914,https://cdnjs.cloudflare.com/
10,9,1757,5814,9,987,0.227345,https://cdnjs.cloudflare.com/
8,8,1529,6878,7,652,0.196177,https://cdnjs.cloudflare.com/
8,9,1529,6973,7,652,0.211473,https://cdnjs.cloudflare.com/
9,8,1617,6872,9,2309,0.212498,https://cdnjs.cloudflare.com/
9,9,1617,6973,9,2202,0.204305,https://cdnjs.cloudflare.com/
7,8,924,6878,9,2223,0.191506,https://cdnjs.cloudflare.com/
8,8,1517,5512,8,755,0.198208,https://cdnjs.cloudflare.com/
8,8,1529,6880,9,2225,0.198161,https://cdnjs.cloudflare.com/
8,9,1529,6967,7,652,0.194577,https://cdnjs.cloudflare.com/
8,9,1529,6962,7,652,0.205329,https://cdnjs.cloudflare.com/
