Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
38,44,7869,54707,33,21530,11.445521,https://www.seagate.com/gb/en/
23,40,3367,53444,29,19136,0.253457,https://www.seagate.com/gb/en/
23,40,3367,53445,25,16148,0.242193,https://www.seagate.com/gb/en/
27,42,3720,53655,35,21684,0.262161,https://www.seagate.com/gb/en/
24,40,3455,52006,33,21494,0.249937,https://www.seagate.com/gb/en/
16,38,2751,50348,17,9604,0.237073,https://www.seagate.com/gb/en/
23,38,3367,50372,35,23884,0.252433,https://www.seagate.com/gb/en/
24,39,3455,51898,33,22408,0.246289,https://www.seagate.com/gb/en/
26,40,3643,53445,39,27328,0.244817,https://www.seagate.com/gb/en/
25,40,3543,53446,39,26568,0.247825,https://www.seagate.com/gb/en/
27,41,3731,53556,37,24780,0.248849,https://www.seagate.com/gb/en/
25,40,3555,53444,29,18663,0.254993,https://www.seagate.com/gb/en/
25,41,3543,53555,33,22408,0.264273,https://www.seagate.com/gb/en/
25,38,3543,50348,27,17034,0.251409,https://www.seagate.com/gb/en/
26,41,3631,53555,31,20772,0.244241,https://www.seagate.com/gb/en/
24,40,3467,53467,27,17796,0.245265,https://www.seagate.com/gb/en/
26,41,3631,53553,33,21493,0.247889,https://www.seagate.com/gb/en/
27,40,3731,52006,37,25680,0.250897,https://www.seagate.com/gb/en/
25,40,3543,53444,31,20306,0.265233,https://www.seagate.com/gb/en/
25,40,3543,53445,25,15115,0.256081,https://www.seagate.com/gb/en/
19,22,2635,11286,18,2204,12.288256,https://www.nhk.or.jp/
9,10,1610,6560,9,2288,0.206353,https://www.nhk.or.jp/
9,12,1610,8202,11,2489,0.215121,https://www.nhk.or.jp/
10,11,1710,8108,13,4137,0.218641,https://www.nhk.or.jp/
7,12,1354,8202,11,3350,0.206865,https://www.nhk.or.jp/
11,14,1829,8558,13,2870,0.434193,https://www.nhk.or.jp/
9,11,1610,8108,11,2489,0.209425,https://www.nhk.or.jp/
9,12,1610,8202,13,3422,0.213585,https://www.nhk.or.jp/
11,14,2399,9243,11,3071,0.805457,https://www.nhk.or.jp/
9,12,1610,8202,11,2489,0.213009,https://www.nhk.or.jp/
6,10,829,7995,10,3133,0.210961,https://www.nhk.or.jp/
9,11,1610,8108,13,3422,0.204369,https://www.nhk.or.jp/
9,12,1610,8202,11,3221,0.22376,https://www.nhk.or.jp/
9,11,1610,8108,9,2288,0.209425,https://www.nhk.or.jp/
7,8,1434,4899,9,1585,0.201233,https://www.nhk.or.jp/
9,12,1610,8202,13,3422,0.209937,https://www.nhk.or.jp/
8,12,1522,8202,11,3221,0.206929,https://www.nhk.or.jp/
9,11,1610,8108,11,3221,0.207888,https://www.nhk.or.jp/
8,12,1522,8202,9,2288,0.209937,https://www.nhk.or.jp/
7,10,1434,6541,10,3133,0.208401,https://www.nhk.or.jp/
