Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
15,17,2214,12352,13,2654,0.990292,https://sarapbabe.com/
10,13,1766,12491,10,3836,0.77314,https://sarapbabe.com/
10,12,1698,11476,11,3924,0.468564,https://sarapbabe.com/
10,11,1698,11386,11,3786,0.476179,https://sarapbabe.com/
10,12,1710,11431,12,3975,0.511572,https://sarapbabe.com/
10,13,1698,11558,9,2219,0.472596,https://sarapbabe.com/
10,12,1698,11496,13,3960,0.461908,https://sarapbabe.com/
23,23,4857,19373,24,11180,1.64512,https://sarapbabe.com/
10,13,1698,10128,9,835,0.524371,https://sarapbabe.com/
11,13,1798,11606,9,1002,0.470036,https://sarapbabe.com/
10,12,1698,11507,9,2213,0.4685,https://sarapbabe.com/
11,13,1786,11589,13,3937,0.48898,https://sarapbabe.com/
10,12,1799,11643,13,4372,0.491092,https://sarapbabe.com/
11,13,1786,11579,13,4065,0.47874,https://sarapbabe.com/
10,9,1698,7201,9,1106,0.502356,https://sarapbabe.com/
10,12,1698,11478,9,2288,0.47618,https://sarapbabe.com/
11,13,1786,11589,9,2226,0.469076,https://sarapbabe.com/
10,10,1698,11312,9,3598,0.48386,https://sarapbabe.com/
10,12,1698,11488,13,4127,0.481364,https://sarapbabe.com/
11,13,1786,11591,11,3717,0.45826,https://sarapbabe.com/
30,28,9912,13270,33,9019,12.254036,https://bb.com.br/
7,8,1402,5902,8,2494,0.898624,https://bb.com.br/
8,10,1490,6643,12,2708,1.122388,https://bb.com.br/
9,8,1590,6456,13,5433,1.08194,https://bb.com.br/
8,9,1514,6548,11,3142,1.12546,https://bb.com.br/
9,9,1590,6549,13,3978,1.18178,https://bb.com.br/
7,7,1209,4906,12,5343,1.068628,https://bb.com.br/
9,9,1590,6548,11,2625,1.133716,https://bb.com.br/
8,8,1502,5902,9,1827,1.077844,https://bb.com.br/
10,9,1666,6550,15,5603,1.081428,https://bb.com.br/
8,9,1502,6548,11,3142,1.193044,https://bb.com.br/
8,9,1502,6548,10,2537,1.085524,https://bb.com.br/
21,9,5744,6550,13,4872,1.235028,https://bb.com.br/
10,9,1690,6549,11,2626,1.070676,https://bb.com.br/
9,8,1590,5002,11,2627,1.082452,https://bb.com.br/
9,10,1590,6649,12,2726,1.99744,https://bb.com.br/
9,10,1578,6644,12,2709,1.09218,https://bb.com.br/
9,9,1590,6550,13,3979,1.077844,https://bb.com.br/
9,9,1590,6550,13,3979,1.082964,https://bb.com.br/
9,9,1590,6548,11,2625,1.119316,https://bb.com.br/
