Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
41,43,7642,51778,39,23172,12.385618,https://www.mercurynews.com/
24,37,2936,49345,27,17102,0.363025,https://www.mercurynews.com/
25,40,3012,51127,38,22824,2.001536,https://www.mercurynews.com/
21,34,2684,44992,22,13604,0.379474,https://www.mercurynews.com/
24,38,2936,50893,31,20236,0.364561,https://www.mercurynews.com/
20,39,2584,50987,31,19801,0.365649,https://www.mercurynews.com/
24,39,2936,50986,39,25055,0.365073,https://www.mercurynews.com/
24,37,2948,49344,31,19201,0.368146,https://www.mercurynews.com/
22,39,2760,50987,31,20098,0.362065,https://www.mercurynews.com/
26,38,3136,50893,31,19213,0.366609,https://www.mercurynews.com/
25,38,3048,49508,19,9997,0.368657,https://www.mercurynews.com/
25,38,3106,50893,39,26661,1.200721,https://www.mercurynews.com/
20,39,2584,50986,28,17217,0.364562,https://www.mercurynews.com/
25,39,3024,50986,35,23439,0.366673,https://www.mercurynews.com/
24,38,2936,50893,35,23370,0.363026,https://www.mercurynews.com/
24,39,2948,50986,39,26345,0.368146,https://www.mercurynews.com/
23,39,2848,50986,35,23142,0.36565,https://www.mercurynews.com/
24,39,2936,50986,33,21437,0.364049,https://www.mercurynews.com/
22,39,2760,50988,21,11621,0.367121,https://www.mercurynews.com/
25,40,3012,51081,34,21714,0.847936,https://www.mercurynews.com/
77,42,11050,49391,35,21395,11.433169,https://depor.com/
21,39,2662,50238,27,16152,0.250385,https://depor.com/
34,38,4258,50140,25,13660,0.507473,https://depor.com/
19,37,3250,48599,22,12803,0.755281,https://depor.com/
24,38,2938,50143,27,16152,0.251921,https://depor.com/
22,38,2750,50143,21,10205,0.247825,https://depor.com/
25,39,3015,50242,33,17681,0.447569,https://depor.com/
21,37,2662,49763,18,9520,0.244753,https://depor.com/
23,39,2838,50240,27,16152,0.258578,https://depor.com/
23,38,2838,48682,28,15354,0.248849,https://depor.com/
24,39,2926,50240,31,17970,0.253521,https://depor.com/
22,38,2750,50141,29,17788,0.247313,https://depor.com/
23,37,2838,50045,27,16433,0.26677,https://depor.com/
22,38,2762,49629,24,15300,0.259153,https://depor.com/
26,40,3102,50329,40,25737,1.114177,https://depor.com/
24,38,2926,50142,41,26712,0.249873,https://depor.com/
23,38,2838,50142,31,18352,0.256017,https://depor.com/
23,39,2838,50229,32,20940,0.251473,https://depor.com/
22,38,2762,50142,32,21265,0.251921,https://depor.com/
16,38,2222,50143,28,17700,0.249361,https://depor.com/
