Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
20,25,2742,40606,25,23678,13.192516,https://sp.macour.jp/
17,21,2400,42713,18,13799,3.199168,https://sp.macour.jp/
13,21,2041,42985,17,10838,2.187973,https://sp.macour.jp/
16,22,2310,42816,24,23552,3.062976,https://sp.macour.jp/
16,22,2298,42636,20,11115,2.807488,https://sp.macour.jp/
14,20,2130,42498,18,14018,2.936,https://sp.macour.jp/
14,19,2130,39340,16,12081,2.482308,https://sp.macour.jp/
59,19,8290,36341,19,17002,1.964164,https://sp.macour.jp/
19,22,2580,43067,24,23651,2.737792,https://sp.macour.jp/
57,21,8674,42899,18,14018,3.100352,https://sp.macour.jp/
12,21,1950,42705,17,13824,2.238596,https://sp.macour.jp/
15,18,2220,39603,17,14130,2.410116,https://sp.macour.jp/
18,22,2562,41839,21,17493,2.926724,https://sp.macour.jp/
17,26,2389,43336,22,14561,3.005632,https://sp.macour.jp/
18,23,3347,43168,21,14295,2.412164,https://sp.macour.jp/
12,20,1950,42692,17,13824,2.228868,https://sp.macour.jp/
15,19,2220,39340,17,13824,2.1977,https://sp.macour.jp/
16,21,2310,39823,24,21957,2.977472,https://sp.macour.jp/
14,22,2130,42880,18,14018,3.184832,https://sp.macour.jp/
12,20,1950,42398,17,13824,2.539204,https://sp.macour.jp/
35,26,6944,55581,13,7023,12.12698,https://workforce.com/
15,23,2152,54948,13,10200,0.885828,https://workforce.com/
17,23,2268,55046,11,6926,0.876612,https://workforce.com/
20,22,2602,52554,15,13378,0.976452,https://workforce.com/
19,23,2512,54925,13,10200,0.887812,https://workforce.com/
21,23,2692,54954,11,6926,0.895044,https://workforce.com/
18,23,2422,54992,11,6738,0.879684,https://workforce.com/
23,21,2872,51859,11,9938,0.89402,https://workforce.com/
18,23,2422,51898,13,10056,0.885316,https://workforce.com/
22,25,2814,55471,13,7043,1.688196,https://workforce.com/
20,23,2602,54943,11,7022,0.88634,https://workforce.com/
22,24,2770,55135,13,7100,0.94522,https://workforce.com/
21,22,2692,51851,11,7022,0.874564,https://workforce.com/
22,28,3422,53295,22,12154,1.847424,https://workforce.com/
16,23,2242,54928,13,10056,0.969796,https://workforce.com/
22,23,2782,54982,11,6738,0.86938,https://workforce.com/
18,23,2422,55011,11,7022,0.872004,https://workforce.com/
19,22,2512,52032,11,7022,0.926276,https://workforce.com/
29,30,5766,60189,24,12225,1.749632,https://workforce.com/
20,23,2602,54940,11,7022,0.961604,https://workforce.com/
