Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
15,16,2254,18931,13,7030,11.950855,https://www.jetpunk.com/
11,11,1798,17882,9,2785,0.347655,https://www.jetpunk.com/
10,10,1720,17991,9,3707,0.648774,https://www.jetpunk.com/
10,10,1720,17974,7,666,0.343558,https://www.jetpunk.com/
10,10,1720,17872,9,3707,0.623173,https://www.jetpunk.com/
11,9,1810,17774,9,5652,0.635975,https://www.jetpunk.com/
11,11,1811,18008,9,859,0.99335,https://www.jetpunk.com/
8,10,1540,17868,7,666,0.362501,https://www.jetpunk.com/
10,9,1720,17709,9,6620,0.725061,https://www.jetpunk.com/
10,9,1720,14934,9,3707,0.336902,https://www.jetpunk.com/
10,10,1720,17889,9,3776,0.654406,https://www.jetpunk.com/
9,10,1630,17973,9,3776,0.613958,https://www.jetpunk.com/
12,9,1912,16684,9,3719,0.620038,https://www.jetpunk.com/
10,10,1720,17857,9,3776,0.646727,https://www.jetpunk.com/
9,10,1630,17938,9,3707,0.630343,https://www.jetpunk.com/
12,10,1900,17903,9,3707,0.612871,https://www.jetpunk.com/
9,9,1630,14852,7,666,0.361031,https://www.jetpunk.com/
11,10,1810,17972,7,666,0.353799,https://www.jetpunk.com/
13,11,1990,17969,11,3950,0.744518,https://www.jetpunk.com/
11,10,2101,14871,11,4196,0.67687,https://www.jetpunk.com/
29,35,3490,75730,17,8033,11.754757,https://www.nur.kz/
20,29,2615,74721,9,4075,0.484934,https://www.nur.kz/
19,29,2525,71644,15,12071,0.490503,https://www.nur.kz/
29,28,3425,71634,15,13612,0.489031,https://www.nur.kz/
28,30,3323,74802,13,7511,0.48231,https://www.nur.kz/
29,30,3425,74733,13,10431,0.488518,https://www.nur.kz/
28,29,3335,74108,15,11922,0.493062,https://www.nur.kz/
27,29,3245,74724,15,13612,0.485958,https://www.nur.kz/
17,27,2345,74590,13,13567,0.483845,https://www.nur.kz/
17,25,2345,64815,10,7247,0.480326,https://www.nur.kz/
16,29,2255,74706,11,7337,0.48487,https://www.nur.kz/
31,28,6571,71619,15,14025,0.830469,https://www.nur.kz/
16,27,2255,68544,13,10431,0.484934,https://www.nur.kz/
21,30,2705,74731,15,11148,0.498182,https://www.nur.kz/
28,29,3335,74722,13,9511,0.490567,https://www.nur.kz/
20,28,2615,71635,13,10282,0.480262,https://www.nur.kz/
15,28,2165,71763,11,7104,0.482886,https://www.nur.kz/
21,30,2706,74937,15,13693,0.496134,https://www.nur.kz/
22,30,2795,74860,15,11277,0.493126,https://www.nur.kz/
23,29,2885,71773,13,10431,0.485382,https://www.nur.kz/
