Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,11,2067,9701,9,4480,12.167939,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.931395,https://boyuanhulian.com/
9,7,1631,8891,7,748,0.919108,https://boyuanhulian.com/
9,7,1631,8871,9,7351,0.919108,https://boyuanhulian.com/
9,7,1631,8888,9,4129,0.921667,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.917572,https://boyuanhulian.com/
8,6,1541,8860,7,4173,0.913988,https://boyuanhulian.com/
8,5,1541,6928,7,4173,0.9145,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.977988,https://boyuanhulian.com/
8,6,1541,8860,7,4173,0.91194,https://boyuanhulian.com/
11,7,1893,8888,7,1113,0.959556,https://boyuanhulian.com/
9,6,1632,7030,11,5553,0.927301,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.905795,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.920068,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.905796,https://boyuanhulian.com/
8,7,1541,8888,7,1113,0.962116,https://boyuanhulian.com/
8,6,1541,8860,7,4173,0.916037,https://boyuanhulian.com/
10,8,1721,8984,9,1287,1.244228,https://boyuanhulian.com/
8,6,1541,8860,7,4173,0.913477,https://boyuanhulian.com/
9,6,1631,8846,9,7719,0.920644,https://boyuanhulian.com/
10,9,1777,5380,9,1113,11.441411,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.196099,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.196099,https://detectportal.firefox.com/
7,6,1459,4594,7,666,0.212483,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.200195,https://detectportal.firefox.com/
6,4,1369,3538,5,480,0.182851,https://detectportal.firefox.com/
12,10,2042,5899,13,1981,11.454149,https://detectportal.firefox.com/
13,5,2887,4580,7,1944,0.26522,https://detectportal.firefox.com/
8,6,1537,4562,7,642,0.703493,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.198724,https://detectportal.firefox.com/
7,6,1459,4594,7,666,0.20378,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.199684,https://detectportal.firefox.com/
7,4,1459,1222,7,666,0.196612,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.202756,https://detectportal.firefox.com/
7,6,1459,4594,7,666,0.215108,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.195076,https://detectportal.firefox.com/
7,6,1459,4594,7,666,0.201732,https://detectportal.firefox.com/
7,5,1459,4580,7,1612,0.201732,https://detectportal.firefox.com/
7,6,1459,4562,7,666,0.203844,https://detectportal.firefox.com/
10,9,1730,5110,11,1045,0.626244,https://detectportal.firefox.com/
