Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
15,16,2257,16652,13,6682,11.783428,https://www.heyvagroup.com/
13,11,1993,15872,12,6619,0.5248,https://www.heyvagroup.com/
12,11,1903,15875,12,6622,0.517696,https://www.heyvagroup.com/
13,11,1993,15875,12,6622,0.576512,https://www.heyvagroup.com/
11,11,1813,15872,12,6619,0.67744,https://www.heyvagroup.com/
11,10,1813,15844,12,9679,0.529472,https://www.heyvagroup.com/
11,11,1813,15889,12,6254,0.54784,https://www.heyvagroup.com/
11,10,1813,15847,12,9979,0.526912,https://www.heyvagroup.com/
12,12,1903,15884,15,7231,0.514052,https://www.heyvagroup.com/
14,11,2083,15875,12,6622,1.363072,https://www.heyvagroup.com/
11,11,1813,15875,12,6919,0.524288,https://www.heyvagroup.com/
12,11,1903,15875,12,3927,0.528448,https://www.heyvagroup.com/
11,11,1813,15872,13,6721,0.523781,https://www.heyvagroup.com/
11,11,1813,15872,12,6619,0.50848,https://www.heyvagroup.com/
13,13,1981,15980,16,6895,1.365056,https://www.heyvagroup.com/
12,11,1903,15875,12,6622,0.734272,https://www.heyvagroup.com/
14,12,2095,15887,16,8784,2.314368,https://www.heyvagroup.com/
11,11,1813,15872,12,6619,1.372224,https://www.heyvagroup.com/
11,11,1813,15889,12,6254,0.939072,https://www.heyvagroup.com/
12,11,1903,15870,12,6617,1.09216,https://www.heyvagroup.com/
30,29,3598,47201,20,9418,11.49056,https://www.bill.com/product/spend-and-expense
24,21,2986,45671,17,11423,0.210436,https://www.bill.com/product/spend-and-expense
21,20,2716,45470,13,8539,0.215557,https://www.bill.com/product/spend-and-expense
22,20,2806,45569,11,5401,0.209989,https://www.bill.com/product/spend-and-expense
22,22,2807,45751,15,9807,0.49466,https://www.bill.com/product/spend-and-expense
22,20,2806,45548,15,10803,0.212484,https://www.bill.com/product/spend-and-expense
22,20,2806,45569,13,8539,0.209925,https://www.bill.com/product/spend-and-expense
23,21,2896,45581,17,11333,0.21402,https://www.bill.com/product/spend-and-expense
20,20,2626,45657,13,6021,0.265797,https://www.bill.com/product/spend-and-expense
21,19,2716,45557,11,7164,0.208388,https://www.bill.com/product/spend-and-expense
22,19,2806,45526,11,7232,0.208388,https://www.bill.com/product/spend-and-expense
21,19,2716,45458,11,7164,0.204804,https://www.bill.com/product/spend-and-expense
21,19,2716,45526,13,10370,0.212036,https://www.bill.com/product/spend-and-expense
10,19,1726,45536,7,888,0.209412,https://www.bill.com/product/spend-and-expense
22,20,2806,45548,15,9048,0.20634,https://www.bill.com/product/spend-and-expense
22,20,2806,45470,17,14815,0.205828,https://www.bill.com/product/spend-and-expense
20,20,2626,45470,13,8539,0.2089,https://www.bill.com/product/spend-and-expense
21,20,2716,45470,11,5401,0.20282,https://www.bill.com/product/spend-and-expense
31,20,4594,45569,17,14391,0.513604,https://www.bill.com/product/spend-and-expense
24,20,3036,45569,13,8539,0.21658,https://www.bill.com/product/spend-and-expense
