Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
27,14,6294,19820,13,11624,11.514052,https://www.wikiquote.org/
12,9,1886,18871,9,8976,0.246341,https://www.wikiquote.org/
13,9,1976,18871,13,12612,0.240645,https://www.wikiquote.org/
11,9,1796,18871,9,7794,0.242181,https://www.wikiquote.org/
10,9,1706,18873,7,5798,0.240645,https://www.wikiquote.org/
13,9,1976,18872,9,7794,0.238661,https://www.wikiquote.org/
12,10,1886,18884,9,7438,0.243717,https://www.wikiquote.org/
13,9,1976,18871,11,10972,0.239109,https://www.wikiquote.org/
12,10,1874,18967,10,7866,0.671232,https://www.wikiquote.org/
10,9,1706,18872,11,10972,0.239685,https://www.wikiquote.org/
10,9,1706,18871,9,8976,0.238597,https://www.wikiquote.org/
12,9,1886,18873,11,10972,0.242181,https://www.wikiquote.org/
13,9,1976,18872,11,10972,0.246789,https://www.wikiquote.org/
10,9,1706,18871,7,5798,0.250949,https://www.wikiquote.org/
11,9,1796,18871,11,10972,0.241669,https://www.wikiquote.org/
6,3,1346,3915,5,3472,0.208901,https://www.wikiquote.org/
12,9,1886,18886,9,7451,0.241669,https://www.wikiquote.org/
13,9,1976,18872,11,10972,0.240709,https://www.wikiquote.org/
13,9,1976,18872,9,7794,0.238084,https://www.wikiquote.org/
11,9,1796,18871,11,10972,0.244228,https://www.wikiquote.org/
66,74,6807,202905,29,32928,13.279044,https://nld.com.vn/
63,68,6485,201993,23,29313,1.885828,https://nld.com.vn/
65,68,6665,202059,25,32491,1.892484,https://nld.com.vn/
95,92,12663,256779,39,44634,2.601092,https://nld.com.vn/
62,70,6395,201951,29,37309,1.996932,https://nld.com.vn/
101,68,12783,202037,25,32515,2.762948,https://nld.com.vn/
56,69,5855,201984,29,37324,1.880196,https://nld.com.vn/
112,70,13473,201995,23,27799,2.815684,https://nld.com.vn/
67,69,6833,202119,27,31127,1.890948,https://nld.com.vn/
61,68,6305,201971,25,30898,1.913988,https://nld.com.vn/
62,71,6467,202878,25,29810,2.474692,https://nld.com.vn/
61,69,6305,201895,23,29313,1.894532,https://nld.com.vn/
61,68,6305,201949,23,29313,1.901188,https://nld.com.vn/
72,76,13322,209925,36,38533,2.758784,https://nld.com.vn/
67,71,6834,202144,31,34565,1.891971,https://nld.com.vn/
36,45,4055,129815,20,23198,1.866883,https://nld.com.vn/
68,69,9901,201917,21,26467,2.152579,https://nld.com.vn/
55,68,5765,202081,23,29313,1.896578,https://nld.com.vn/
54,69,5675,202005,27,35669,1.904259,https://nld.com.vn/
54,68,5675,201959,17,21304,1.889411,https://nld.com.vn/
