Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,13,1992,24438,19,16897,0.624703,https://en.wikipedia.org/wiki/Esther_Lahoz
14,11,2082,24293,15,15447,0.26624,https://en.wikipedia.org/wiki/Esther_Lahoz
13,11,1992,24282,11,10616,0.265727,https://en.wikipedia.org/wiki/Esther_Lahoz
11,12,1812,24306,13,12269,0.268352,https://en.wikipedia.org/wiki/Esther_Lahoz
12,11,1902,24281,13,13794,0.266751,https://en.wikipedia.org/wiki/Esther_Lahoz
22,11,4442,24295,15,15470,1.13312,https://en.wikipedia.org/wiki/Esther_Lahoz
11,11,1295,24283,13,14922,0.270848,https://en.wikipedia.org/wiki/Esther_Lahoz
14,11,2082,24296,15,16575,0.267328,https://en.wikipedia.org/wiki/Esther_Lahoz
10,11,1722,24282,11,10616,0.270335,https://en.wikipedia.org/wiki/Esther_Lahoz
12,10,1385,21194,9,7438,0.269823,https://en.wikipedia.org/wiki/Esther_Lahoz
14,11,2082,24283,13,13794,0.269376,https://en.wikipedia.org/wiki/Esther_Lahoz
11,11,1748,24297,15,16576,0.266751,https://en.wikipedia.org/wiki/Esther_Lahoz
9,10,1632,22048,11,12597,0.268287,https://en.wikipedia.org/wiki/Esther_Lahoz
12,11,1902,24283,13,13794,0.273919,https://en.wikipedia.org/wiki/Esther_Lahoz
13,11,1992,24282,13,13794,0.2704,https://en.wikipedia.org/wiki/Esther_Lahoz
11,11,1583,24283,13,13794,0.270847,https://en.wikipedia.org/wiki/Esther_Lahoz
12,11,1902,24284,11,10616,0.267264,https://en.wikipedia.org/wiki/Esther_Lahoz
10,11,1722,24283,11,11745,0.268799,https://en.wikipedia.org/wiki/Esther_Lahoz
17,11,2427,24296,15,16576,0.265279,https://en.wikipedia.org/wiki/Esther_Lahoz
11,10,1748,21605,13,13794,0.247807,https://en.wikipedia.org/wiki/Esther_Lahoz
14,14,2081,26465,17,12659,0.653887,https://en.wikipedia.org/wiki/Studentsevo
34,25,8191,30953,29,15470,11.416767,https://en.wikipedia.org/wiki/Studentsevo
13,12,1991,26225,13,13794,0.272383,https://en.wikipedia.org/wiki/Studentsevo
15,12,2171,26227,15,15418,0.268351,https://en.wikipedia.org/wiki/Studentsevo
11,12,1811,26226,11,10600,0.268287,https://en.wikipedia.org/wiki/Studentsevo
14,13,2069,26323,14,13850,0.931904,https://en.wikipedia.org/wiki/Studentsevo
17,14,2419,27339,17,17631,0.925759,https://en.wikipedia.org/wiki/Studentsevo
15,12,2171,26240,15,15431,0.265215,https://en.wikipedia.org/wiki/Studentsevo
11,11,1583,23991,15,16334,0.266239,https://en.wikipedia.org/wiki/Studentsevo
9,12,1631,26225,9,7438,0.266239,https://en.wikipedia.org/wiki/Studentsevo
11,11,1811,23140,13,15332,0.265791,https://en.wikipedia.org/wiki/Studentsevo
24,19,6622,27900,21,14734,1.116735,https://en.wikipedia.org/wiki/Studentsevo
26,21,7668,34428,22,18801,1.123392,https://en.wikipedia.org/wiki/Studentsevo
12,12,1901,26226,11,10616,0.269823,https://en.wikipedia.org/wiki/Studentsevo
13,12,1991,26227,13,12241,0.269375,https://en.wikipedia.org/wiki/Studentsevo
12,12,1901,26227,11,10616,0.265215,https://en.wikipedia.org/wiki/Studentsevo
14,11,2081,24677,11,10616,0.267263,https://en.wikipedia.org/wiki/Studentsevo
14,12,2081,26227,13,15332,0.265279,https://en.wikipedia.org/wiki/Studentsevo
15,12,2159,24788,17,17146,0.263679,https://en.wikipedia.org/wiki/Studentsevo
13,10,1991,20051,11,9078,0.265727,https://en.wikipedia.org/wiki/Studentsevo
