Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,11,1998,24147,15,15447,0.388157,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,11,2088,24082,11,11545,0.263165,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
13,11,1998,24083,13,13794,0.263165,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,11,2088,24083,13,13794,0.265725,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
12,11,1908,24083,11,10616,0.262718,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
13,11,1998,24084,13,13794,0.259069,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,10,2088,20997,11,10616,0.265213,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
17,15,2446,24928,13,10945,11.409662,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
12,11,1908,24085,11,10616,0.260605,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
12,11,1908,24096,13,13199,0.267261,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
12,11,1908,24084,13,13858,0.261693,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,11,2088,24085,13,13794,0.260605,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
8,11,1313,24084,9,7438,0.262653,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
12,12,1896,24181,12,10688,0.787457,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,11,2088,24085,11,10616,0.264253,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,11,2088,24086,13,13794,0.267773,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
14,11,2088,24086,13,13794,0.268285,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
11,11,1301,24085,11,10616,0.260093,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
9,11,1638,24086,9,7438,0.263229,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
11,10,1583,20997,11,10616,0.263677,https://en.wikipedia.org/wiki/Garrold%27s_Meadow
35,33,7048,76550,27,24440,1.180733,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,11,2103,22184,13,13794,0.260157,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,11,2103,22184,13,12825,0.258045,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,12,1923,22197,13,12256,0.264701,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,11,1923,22184,11,12154,0.259581,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
10,11,1743,20648,11,10616,0.264253,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
11,11,1821,22199,10,8989,0.237568,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,11,1923,22186,11,10616,0.262141,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,10,1609,19950,13,14646,0.262653,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,11,2103,22187,11,10616,0.263741,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,11,2103,22187,13,12827,0.262141,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
14,11,2103,22186,13,13794,0.264189,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
11,11,1833,22187,13,13794,0.260157,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,11,2013,22187,11,10616,0.262141,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
12,11,1923,22188,11,10616,0.266237,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
11,12,1833,22198,13,12773,0.261629,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,10,2013,19099,11,8254,0.262205,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
9,11,1339,22185,11,9649,0.262654,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
13,10,2013,20650,13,11302,0.258557,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
15,12,2194,22289,13,10809,0.700925,https://en.wikipedia.org/wiki/Katar%C3%ADna_Mrav%C3%ADkov%C3%A1
