Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
14,11,2083,22159,11,9622,0.270397,https://en.wikipedia.org/wiki/Bruce_Radford
14,11,2083,22161,11,10616,0.281085,https://en.wikipedia.org/wiki/Bruce_Radford
13,12,1993,22173,13,12256,0.263677,https://en.wikipedia.org/wiki/Bruce_Radford
13,11,1993,22160,11,10616,0.269373,https://en.wikipedia.org/wiki/Bruce_Radford
13,11,1763,22160,13,12800,0.261629,https://en.wikipedia.org/wiki/Bruce_Radford
11,10,1813,20609,13,12800,0.258557,https://en.wikipedia.org/wiki/Bruce_Radford
10,10,912,19073,13,13794,0.260605,https://en.wikipedia.org/wiki/Bruce_Radford
11,11,1813,22160,11,10616,0.263229,https://en.wikipedia.org/wiki/Bruce_Radford
12,11,1903,22159,11,10616,0.264701,https://en.wikipedia.org/wiki/Bruce_Radford
13,11,1993,19085,15,12079,0.264189,https://en.wikipedia.org/wiki/Bruce_Radford
11,11,1813,22173,13,12269,0.262653,https://en.wikipedia.org/wiki/Bruce_Radford
13,11,1763,22161,11,10616,0.260157,https://en.wikipedia.org/wiki/Bruce_Radford
12,10,1903,22150,9,6445,0.274941,https://en.wikipedia.org/wiki/Bruce_Radford
14,12,2083,22173,11,10616,0.264189,https://en.wikipedia.org/wiki/Bruce_Radford
11,11,1737,22162,10,10514,0.23712,https://en.wikipedia.org/wiki/Bruce_Radford
20,11,4173,22161,11,10639,1.114173,https://en.wikipedia.org/wiki/Bruce_Radford
13,11,1476,22161,13,12801,0.269309,https://en.wikipedia.org/wiki/Bruce_Radford
12,9,1386,20509,9,10424,0.264189,https://en.wikipedia.org/wiki/Bruce_Radford
9,11,1633,22161,9,7438,0.261181,https://en.wikipedia.org/wiki/Bruce_Radford
14,10,2083,19074,11,10616,0.263165,https://en.wikipedia.org/wiki/Bruce_Radford
14,15,2083,36960,19,21707,0.381437,https://en.wikipedia.org/wiki/Catalina_Cruz
14,15,2083,36950,19,23233,0.335421,https://en.wikipedia.org/wiki/Catalina_Cruz
15,15,2173,36948,17,20055,0.273917,https://en.wikipedia.org/wiki/Catalina_Cruz
18,15,2443,36950,19,23233,0.269309,https://en.wikipedia.org/wiki/Catalina_Cruz
15,15,1656,36961,17,20068,0.267773,https://en.wikipedia.org/wiki/Catalina_Cruz
18,14,2443,33875,19,21709,0.270909,https://en.wikipedia.org/wiki/Catalina_Cruz
17,15,2353,36950,19,24772,0.272893,https://en.wikipedia.org/wiki/Catalina_Cruz
16,14,2263,33862,17,20056,0.268285,https://en.wikipedia.org/wiki/Catalina_Cruz
16,15,2263,36950,17,20150,0.270397,https://en.wikipedia.org/wiki/Catalina_Cruz
12,15,1903,36950,13,13700,0.268285,https://en.wikipedia.org/wiki/Catalina_Cruz
16,15,2263,36952,11,10616,0.283133,https://en.wikipedia.org/wiki/Catalina_Cruz
18,15,2443,36952,21,26413,0.265725,https://en.wikipedia.org/wiki/Catalina_Cruz
18,17,2431,37059,18,20129,0.94112,https://en.wikipedia.org/wiki/Catalina_Cruz
16,14,2263,33863,19,23845,0.267773,https://en.wikipedia.org/wiki/Catalina_Cruz
16,15,2263,36951,17,20150,0.269309,https://en.wikipedia.org/wiki/Catalina_Cruz
20,15,2705,33876,19,21716,0.306749,https://en.wikipedia.org/wiki/Catalina_Cruz
17,15,2289,36951,19,24773,0.269821,https://en.wikipedia.org/wiki/Catalina_Cruz
18,15,2443,36952,19,23328,0.270333,https://en.wikipedia.org/wiki/Catalina_Cruz
15,16,2173,36964,17,18519,0.266237,https://en.wikipedia.org/wiki/Catalina_Cruz
18,16,2443,37054,21,26413,0.271421,https://en.wikipedia.org/wiki/Catalina_Cruz
