Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
16,15,2215,31485,23,22587,0.794111,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,13,2099,30881,11,9091,0.267839,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,15,2099,31352,17,15996,0.277503,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
16,14,2279,31353,17,17547,0.272895,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,14,2035,31353,17,16010,0.273407,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
16,14,2279,31341,19,20713,0.271935,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
16,15,2279,31352,17,15997,0.272895,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
13,15,2009,31354,17,15997,0.279039,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
15,14,2189,31341,13,11179,0.273983,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
17,11,2369,21740,19,20376,0.280576,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
15,14,2189,31343,17,17536,0.273919,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,14,2099,31356,21,24422,0.272383,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
17,14,2369,31342,17,17536,0.275519,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,14,2099,31343,13,11180,0.274431,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
15,14,2189,31356,19,20727,0.271871,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
17,14,2369,31356,19,19189,0.277567,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
17,14,2369,31355,21,22367,0.274432,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
15,14,2189,31341,15,18510,0.274431,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
16,14,2279,31355,19,20727,0.271359,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,15,2100,31444,17,18703,0.520767,https://en.wikipedia.org/wiki/Unified_Korean_sporting_teams
14,13,2083,29004,17,18625,0.380927,https://en.wikipedia.org/wiki/Peter_Mamakos
15,13,2173,28991,15,15096,0.269311,https://en.wikipedia.org/wiki/Peter_Mamakos
14,13,2083,27467,15,15109,0.270399,https://en.wikipedia.org/wiki/Peter_Mamakos
15,17,2173,29810,20,20113,1.125952,https://en.wikipedia.org/wiki/Peter_Mamakos
12,13,1903,28993,15,15096,0.265727,https://en.wikipedia.org/wiki/Peter_Mamakos
16,13,2263,29006,15,16985,0.269824,https://en.wikipedia.org/wiki/Peter_Mamakos
15,13,2173,28993,15,15097,0.270911,https://en.wikipedia.org/wiki/Peter_Mamakos
13,13,1993,28993,15,15434,0.270335,https://en.wikipedia.org/wiki/Peter_Mamakos
14,13,2083,28993,15,15097,0.2688,https://en.wikipedia.org/wiki/Peter_Mamakos
16,13,2263,28993,17,18275,0.270399,https://en.wikipedia.org/wiki/Peter_Mamakos
16,13,2263,28994,17,18276,0.271359,https://en.wikipedia.org/wiki/Peter_Mamakos
14,13,2083,28993,13,15332,0.273407,https://en.wikipedia.org/wiki/Peter_Mamakos
15,13,2173,29007,17,16751,0.268288,https://en.wikipedia.org/wiki/Peter_Mamakos
13,13,1993,28994,15,16972,0.269887,https://en.wikipedia.org/wiki/Peter_Mamakos
14,14,2071,29102,15,10569,0.27136,https://en.wikipedia.org/wiki/Peter_Mamakos
16,13,2263,28995,17,18276,0.268799,https://en.wikipedia.org/wiki/Peter_Mamakos
16,13,2263,29008,17,16751,0.275455,https://en.wikipedia.org/wiki/Peter_Mamakos
16,13,2263,28995,17,18276,0.272447,https://en.wikipedia.org/wiki/Peter_Mamakos
15,14,2174,29096,15,14167,0.271871,https://en.wikipedia.org/wiki/Peter_Mamakos
15,13,2173,29006,17,18289,0.271359,https://en.wikipedia.org/wiki/Peter_Mamakos
