Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
31,18,5320,39924,27,31211,11.465466,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
14,16,2089,39489,13,14690,0.279549,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
18,16,2449,39490,21,25864,0.271876,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
19,16,2539,39490,21,25864,0.273475,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
11,16,1002,39490,17,21688,0.272383,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
16,16,2269,39505,19,21162,0.280576,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
18,18,2137,39600,20,21862,0.679426,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
16,16,2269,39491,21,25865,0.268355,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
16,16,2269,39491,19,22687,0.272387,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
18,19,2449,40284,20,21989,1.147452,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
19,16,2539,39505,23,27519,0.277057,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
19,16,2539,39492,21,25866,0.275969,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
17,16,2359,39491,11,10616,0.282113,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
17,16,2359,39492,17,19510,0.286724,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
17,16,2359,39492,19,24226,0.271934,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
19,16,2539,39505,21,24341,0.278014,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
16,16,1688,39506,19,21163,0.274433,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
17,16,2359,39491,21,28561,0.272962,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
13,16,1182,39505,21,24341,0.274945,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
19,16,2539,39506,23,27519,0.272896,https://en.wikipedia.org/wiki/HMS_Devonshire_(39)
15,13,2179,29960,19,20883,0.395841,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,13,2179,29896,15,17538,0.27802,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,10,2179,22170,13,14360,0.27392,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,13,2179,29910,15,16013,0.270849,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
8,14,732,29908,11,9078,0.267331,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,14,2179,29923,17,17087,0.270339,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
10,13,1665,29896,13,12823,0.264192,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,13,2179,29896,13,12823,0.273411,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
16,13,2269,29911,19,20832,0.267839,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,14,2179,29923,17,18625,0.271361,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
16,13,2269,29898,19,22358,0.269828,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
16,13,2269,29912,17,17655,0.269379,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
12,14,1909,29909,13,13794,0.267779,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,14,1879,29910,15,14464,0.271875,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
16,13,2269,29899,17,19180,0.264706,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
13,13,1999,29897,15,17540,0.268865,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,13,2179,29898,13,12824,0.26829,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
16,13,2269,29911,15,15447,0.27136,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,13,2179,29897,15,16002,0.26829,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
15,13,2179,29911,15,16015,0.266758,"https://en.wikipedia.org/wiki/Ingleside,_Illinois"
