Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
13,11,2003,22768,15,13509,0.538686,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
11,11,1823,22742,11,10616,0.259582,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22742,13,13382,0.26419,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22741,11,10616,0.264766,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22755,15,15447,0.260094,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22744,11,10616,0.262142,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22755,15,15036,0.261118,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
20,11,3257,22743,11,10816,0.494142,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
17,14,2364,23259,19,15098,0.31795,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
15,12,2171,22838,15,13557,0.266238,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22744,13,13794,0.261118,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22745,13,13794,0.264254,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22743,11,10616,0.263166,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22743,9,7438,0.266238,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22743,13,13794,0.26067,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,11,2093,22743,11,10616,0.259582,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
12,11,1849,22745,11,10616,0.262654,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22745,11,10616,0.265214,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22743,11,10616,0.26579,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
13,11,2003,22744,11,10616,0.26163,https://en.wikipedia.org/wiki/Paulo_de_Almeida_Coelho
14,12,2100,26378,17,17210,0.465918,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
13,12,2010,26225,11,10616,0.263742,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
12,13,1908,26319,12,12226,0.783424,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
10,9,1740,18498,11,10616,0.269822,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
12,12,1920,26224,13,13794,0.270846,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,10,2100,21604,13,13794,0.244287,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
11,12,1818,26225,10,10514,0.236544,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
11,12,1830,26225,13,15332,0.27187,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
15,12,2190,26225,15,15417,0.26323,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
13,12,2010,26225,15,16972,0.259582,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26226,13,13794,0.262654,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26225,11,10616,0.260606,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
11,12,1830,26227,13,13794,0.264254,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26226,13,13794,0.268798,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,13,2100,26238,13,12256,0.267774,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26226,11,10616,0.26419,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26226,13,13794,0.26067,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26227,13,15332,0.263166,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
14,12,2100,26226,13,13794,0.260606,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
13,12,2010,26239,13,13807,0.262206,https://en.wikipedia.org/wiki/William_and_Jane_Phinney_House
