Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
15,13,2166,23540,17,12809,0.454656,https://en.wikipedia.org/wiki/Hypena_modestoides
12,11,1908,23323,13,13794,0.269312,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23334,15,15447,0.264704,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23323,13,13962,0.266752,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23322,13,13794,0.267264,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23323,13,13794,0.268864,https://en.wikipedia.org/wiki/Hypena_modestoides
12,11,1844,23323,13,13794,0.270336,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23324,11,10616,0.274432,https://en.wikipedia.org/wiki/Hypena_modestoides
11,12,1819,23438,13,9800,0.270336,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23336,15,15447,0.269376,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23323,13,13964,0.2688,https://en.wikipedia.org/wiki/Hypena_modestoides
12,12,1908,23336,13,12256,0.270848,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23338,13,12269,0.266304,https://en.wikipedia.org/wiki/Hypena_modestoides
14,12,1841,23420,12,10688,1.132096,https://en.wikipedia.org/wiki/Hypena_modestoides
14,11,2088,23324,13,13794,0.267264,https://en.wikipedia.org/wiki/Hypena_modestoides
18,11,2982,23336,11,9091,0.267776,https://en.wikipedia.org/wiki/Hypena_modestoides
11,11,1583,23325,13,13964,0.271936,https://en.wikipedia.org/wiki/Hypena_modestoides
12,11,1908,23324,11,11303,0.268288,https://en.wikipedia.org/wiki/Hypena_modestoides
12,11,1908,23324,11,10616,0.266241,https://en.wikipedia.org/wiki/Hypena_modestoides
14,13,2088,23992,16,15750,1.129024,https://en.wikipedia.org/wiki/Hypena_modestoides
15,12,2172,25037,17,15869,0.377408,https://en.wikipedia.org/wiki/Olive_Cooper
14,12,2082,24972,11,10616,0.264192,https://en.wikipedia.org/wiki/Olive_Cooper
15,12,2172,24974,15,14165,0.271872,https://en.wikipedia.org/wiki/Olive_Cooper
14,12,2082,24985,13,12269,0.267328,https://en.wikipedia.org/wiki/Olive_Cooper
30,21,7820,32601,25,16689,1.023552,https://en.wikipedia.org/wiki/Olive_Cooper
14,12,2082,24975,13,13794,0.269312,https://en.wikipedia.org/wiki/Olive_Cooper
14,12,2082,24975,15,15704,0.273984,https://en.wikipedia.org/wiki/Olive_Cooper
12,12,1902,24974,17,16314,0.268288,https://en.wikipedia.org/wiki/Olive_Cooper
14,12,1565,24987,17,17357,0.269824,https://en.wikipedia.org/wiki/Olive_Cooper
12,12,1902,24975,13,13794,0.27136,https://en.wikipedia.org/wiki/Olive_Cooper
13,12,1992,24975,15,14167,0.274496,https://en.wikipedia.org/wiki/Olive_Cooper
17,12,2420,24975,15,15705,0.268288,https://en.wikipedia.org/wiki/Olive_Cooper
14,13,2082,25001,17,15820,0.266752,https://en.wikipedia.org/wiki/Olive_Cooper
11,12,1812,24975,11,10616,0.269312,https://en.wikipedia.org/wiki/Olive_Cooper
14,14,2150,26089,15,14469,0.826944,https://en.wikipedia.org/wiki/Olive_Cooper
12,12,1902,24974,13,13794,0.268288,https://en.wikipedia.org/wiki/Olive_Cooper
28,20,6281,34272,27,23094,0.26624,https://en.wikipedia.org/wiki/Olive_Cooper
21,17,5512,26178,23,17907,0.39584,https://en.wikipedia.org/wiki/Olive_Cooper
12,13,1890,25070,14,13866,0.514624,https://en.wikipedia.org/wiki/Olive_Cooper
14,12,2082,24987,15,15447,0.27136,https://en.wikipedia.org/wiki/Olive_Cooper
