Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
19,19,2615,33475,17,10788,11.455698,https://www.netgate.com/
22,14,4967,31966,9,3981,1.114193,https://www.netgate.com/
14,14,2080,32003,9,6731,0.239698,https://www.netgate.com/
16,10,2260,20601,11,7067,0.273936,https://www.netgate.com/
12,15,1888,32056,8,738,0.313345,https://www.netgate.com/
14,15,2080,31973,13,9619,0.246289,https://www.netgate.com/
15,15,2170,32119,9,3958,0.250448,https://www.netgate.com/
13,15,1990,31964,9,3776,0.248849,https://www.netgate.com/
36,15,5345,32047,13,10351,1.105489,https://www.netgate.com/
11,15,1810,32113,9,3707,0.24373,https://www.netgate.com/
11,13,1810,28947,9,3776,0.260688,https://www.netgate.com/
44,14,6578,31961,7,2739,0.371217,https://www.netgate.com/
18,15,2984,31978,11,7317,0.336914,https://www.netgate.com/
12,15,1900,32049,13,10081,0.262226,https://www.netgate.com/
15,15,2170,31985,13,9898,0.267791,https://www.netgate.com/
14,14,2080,31951,11,6858,0.253969,https://www.netgate.com/
14,15,2080,31979,13,9659,0.252946,https://www.netgate.com/
15,17,2246,32751,13,5746,0.253522,https://www.netgate.com/
17,16,2350,31988,15,10244,0.247826,https://www.netgate.com/
17,16,2351,32149,13,8493,0.267282,https://www.netgate.com/
45,42,12881,72125,33,16345,13.080401,https://brazino777.com/en/
18,23,2442,53653,13,8457,0.53973,https://brazino777.com/en/
20,25,2622,55679,17,15917,0.555537,https://brazino777.com/en/
20,24,2622,55692,11,6886,1.780369,https://brazino777.com/en/
25,25,3072,55547,15,11363,0.562258,https://brazino777.com/en/
25,24,3072,55660,13,9996,0.525841,https://brazino777.com/en/
18,25,2442,55697,15,10182,0.548945,https://brazino777.com/en/
21,24,2712,53837,15,12899,0.53557,https://brazino777.com/en/
24,25,2982,55610,13,9927,0.673874,https://brazino777.com/en/
25,25,3072,55679,17,16216,0.542737,https://brazino777.com/en/
17,25,2340,55651,12,6832,0.527424,https://brazino777.com/en/
12,24,1902,55529,11,6817,0.555089,https://brazino777.com/en/
18,25,2442,55759,11,6817,0.53557,https://brazino777.com/en/
20,23,2622,55648,15,15605,0.538706,https://brazino777.com/en/
21,25,2712,55674,11,4702,0.536082,https://brazino777.com/en/
18,25,2442,55696,13,9996,0.567889,https://brazino777.com/en/
14,24,2082,55416,11,6748,0.538129,https://brazino777.com/en/
17,23,2352,53553,15,12968,0.546897,https://brazino777.com/en/
20,24,2622,55702,17,16171,0.544786,https://brazino777.com/en/
21,25,2712,55700,15,12182,0.553554,https://brazino777.com/en/
26,17,4166,22832,23,14796,12.115728,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,14,2094,25140,17,13881,0.974929,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,15,2094,25200,17,15005,0.942673,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,14,2094,23508,15,9581,0.709712,https://xn--4-5wfs0cq1gd9b9d2epci.com/
13,16,2005,25371,17,9551,0.688657,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,14,2094,25376,17,16578,0.961105,https://xn--4-5wfs0cq1gd9b9d2epci.com/
13,15,2004,25287,15,7836,0.699984,https://xn--4-5wfs0cq1gd9b9d2epci.com/
18,15,2618,25296,17,13943,1.463952,https://xn--4-5wfs0cq1gd9b9d2epci.com/
13,15,2004,25120,15,9434,0.686674,https://xn--4-5wfs0cq1gd9b9d2epci.com/
15,13,2172,20376,18,14727,0.81568,https://xn--4-5wfs0cq1gd9b9d2epci.com/
16,15,2274,25225,17,11919,1.57557,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,13,2094,23642,19,19976,0.705105,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,14,2094,25056,17,13269,0.698384,https://xn--4-5wfs0cq1gd9b9d2epci.com/
16,15,2274,25205,19,15913,0.706129,https://xn--4-5wfs0cq1gd9b9d2epci.com/
13,13,2004,20876,13,9090,0.706642,https://xn--4-5wfs0cq1gd9b9d2epci.com/
15,13,2184,20709,13,8261,0.691281,https://xn--4-5wfs0cq1gd9b9d2epci.com/
12,15,1914,25095,15,11745,0.711697,https://xn--4-5wfs0cq1gd9b9d2epci.com/
13,15,2004,25126,15,11630,0.706641,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,14,2094,25045,15,10264,0.688721,https://xn--4-5wfs0cq1gd9b9d2epci.com/
14,15,2094,25220,17,11652,0.705041,https://xn--4-5wfs0cq1gd9b9d2epci.com/
18,16,2461,29182,17,15744,11.393809,https://hackaday.com/
11,13,1807,28735,13,10346,0.218642,https://hackaday.com/
11,13,1807,28717,13,11368,0.208914,https://hackaday.com/
15,12,2167,26061,15,14910,0.208914,https://hackaday.com/
6,6,1357,12456,6,3885,0.224849,https://hackaday.com/
16,13,2257,28746,13,10742,0.211473,https://hackaday.com/
14,9,2077,15475,11,6163,0.21045,https://hackaday.com/
15,13,2167,28800,15,13091,0.208914,https://hackaday.com/
16,13,2257,28733,11,9157,0.206354,https://hackaday.com/
15,14,2167,28827,15,11998,0.208977,https://hackaday.com/
13,14,1987,28826,11,6162,0.263185,https://hackaday.com/
15,14,2167,28828,15,13850,0.208914,https://hackaday.com/
16,14,2257,28827,17,13638,0.211986,https://hackaday.com/
16,13,2257,28799,13,11832,0.206928,https://hackaday.com/
16,14,2257,29025,23,25674,0.669201,https://hackaday.com/
16,13,2257,28881,15,13509,0.553041,https://hackaday.com/
15,15,2167,28941,15,12108,0.687186,https://hackaday.com/
17,14,2347,27522,23,23132,0.564752,https://hackaday.com/
13,15,1987,26434,15,13577,0.566866,https://hackaday.com/
14,11,2077,22798,17,16238,0.71477,https://hackaday.com/
26,14,6323,21341,11,1807,11.810065,https://www.eroprofile.com/
8,11,1596,20349,9,4110,0.606802,https://www.eroprofile.com/
11,13,1854,20541,10,1190,0.850496,https://www.eroprofile.com/
26,36,6642,75321,23,13152,1.331792,https://www.eroprofile.com/
13,11,2046,20349,9,4098,0.802385,https://www.eroprofile.com/
13,11,2046,20349,9,4098,1.388689,https://www.eroprofile.com/
12,11,1956,19344,9,1106,1.533009,https://www.eroprofile.com/
12,12,1956,20445,9,1106,1.502289,https://www.eroprofile.com/
15,11,2226,20349,9,4098,1.553553,https://www.eroprofile.com/
13,12,2046,20445,9,1106,1.6196,https://www.eroprofile.com/
13,12,2046,20445,11,4284,1.498192,https://www.eroprofile.com/
13,12,2046,20445,9,1106,1.436754,https://www.eroprofile.com/
12,11,1956,20349,9,4098,1.343632,https://www.eroprofile.com/
13,12,2046,20445,9,1106,1.305681,https://www.eroprofile.com/
12,12,1956,20445,9,1106,1.222224,https://www.eroprofile.com/
13,9,2034,8189,10,1190,1.371776,https://www.eroprofile.com/
13,12,2046,20445,9,1106,1.299025,https://www.eroprofile.com/
13,12,2046,20445,9,1106,1.298513,https://www.eroprofile.com/
13,11,2046,20349,9,4098,1.236049,https://www.eroprofile.com/
13,12,2046,20445,9,1106,1.234512,https://www.eroprofile.com/
29,27,3499,55913,13,7001,12.066578,https://wpolityce.pl/
19,23,2527,55444,11,6748,0.307728,https://wpolityce.pl/
22,23,2797,55080,13,8964,0.305169,https://wpolityce.pl/
16,23,2257,49354,15,12533,0.320082,https://wpolityce.pl/
14,21,2065,46253,12,6816,0.336897,https://wpolityce.pl/
19,23,2527,55358,11,6886,0.314384,https://wpolityce.pl/
20,24,2617,55121,13,9858,0.367186,https://wpolityce.pl/
22,23,2797,55386,11,6817,0.306193,https://wpolityce.pl/
16,24,2257,55178,11,6748,0.30312,https://wpolityce.pl/
11,23,1807,54999,9,3707,0.321106,https://wpolityce.pl/
20,22,2617,55228,13,12447,0.306194,https://wpolityce.pl/
19,22,2527,55092,11,8709,0.3108,https://wpolityce.pl/
18,23,2437,50128,11,6817,0.312336,https://wpolityce.pl/
24,24,2977,55322,11,6469,0.307793,https://wpolityce.pl/
20,24,2618,55108,13,7147,0.305681,https://wpolityce.pl/
23,24,2887,55326,13,9815,0.301073,https://wpolityce.pl/
20,23,2617,54883,13,9996,0.327761,https://wpolityce.pl/
22,23,2797,55445,13,9719,0.303122,https://wpolityce.pl/
23,24,2875,55083,10,3848,0.339968,https://wpolityce.pl/
21,22,2707,53025,11,6678,0.306257,https://wpolityce.pl/
43,37,7786,77551,23,20373,11.947217,https://ru.xhamster.com/
23,32,2890,76452,19,19765,0.466,https://ru.xhamster.com/
27,34,3250,76666,21,20230,0.464913,https://ru.xhamster.com/
30,31,3520,76750,21,22554,0.481874,https://ru.xhamster.com/
28,27,3340,65794,15,11383,0.496145,https://ru.xhamster.com/
24,30,2980,77255,13,10064,0.523346,https://ru.xhamster.com/
32,33,3700,76980,21,22695,0.593488,https://ru.xhamster.com/
28,32,3340,77202,21,21624,0.858641,https://ru.xhamster.com/
28,33,3341,76990,23,25186,0.778833,https://ru.xhamster.com/
23,32,2890,77243,15,13174,0.624209,https://ru.xhamster.com/
24,29,2980,61466,17,13470,0.500241,https://ru.xhamster.com/
23,31,2890,76152,15,11982,0.530001,https://ru.xhamster.com/
27,34,3250,78208,21,22553,0.474129,https://ru.xhamster.com/
24,33,2980,76517,17,18770,0.621138,https://ru.xhamster.com/
26,34,3160,76572,19,17663,0.546834,https://ru.xhamster.com/
25,31,3070,77017,21,20911,0.521297,https://ru.xhamster.com/
30,29,3520,68859,19,22084,0.419857,https://ru.xhamster.com/
23,32,2890,76752,19,19515,0.479313,https://ru.xhamster.com/
27,32,3250,76734,19,16510,0.553488,https://ru.xhamster.com/
18,32,2440,76594,13,9858,0.693841,https://ru.xhamster.com/
33,14,5263,11011,13,1967,11.55861,https://www.debian.org/
9,7,1629,9750,9,4143,0.38664,https://www.debian.org/
9,7,1629,9682,9,4075,0.396305,https://www.debian.org/
10,7,1719,9682,9,4075,0.384081,https://www.debian.org/
10,7,1719,9750,9,4143,0.386063,https://www.debian.org/
10,7,1801,9669,7,2422,0.383504,https://www.debian.org/
9,7,1629,9750,9,4143,0.392272,https://www.debian.org/
9,7,1629,9682,9,3154,0.391185,https://www.debian.org/
10,8,1707,9846,11,4317,0.389202,https://www.debian.org/
10,7,1719,9750,9,4143,0.390162,https://www.debian.org/
9,7,1629,9682,9,4075,0.391184,https://www.debian.org/
9,7,1629,9682,9,4075,0.388177,https://www.debian.org/
9,7,1629,9682,9,4075,0.390161,https://www.debian.org/
10,7,1719,9750,9,4143,0.386129,https://www.debian.org/
9,7,1629,9750,9,4143,0.383504,https://www.debian.org/
9,7,1629,9750,9,4143,0.386577,https://www.debian.org/
9,7,1629,9682,9,4075,0.391247,https://www.debian.org/
10,7,1719,9682,9,4075,0.384529,https://www.debian.org/
10,7,1719,9750,9,4143,0.389201,https://www.debian.org/
10,8,1720,9852,11,4336,0.791119,https://www.debian.org/
34,23,6993,43287,13,4288,12.259601,https://ngoisao.vnexpress.net/
17,17,2356,42299,9,3844,1.065041,https://ngoisao.vnexpress.net/
15,15,2176,36472,11,7022,1.05941,https://ngoisao.vnexpress.net/
12,17,1826,42299,9,3844,1.133202,https://ngoisao.vnexpress.net/
15,17,2176,42239,11,7022,1.096785,https://ngoisao.vnexpress.net/
14,17,2086,42239,11,7022,1.060946,https://ngoisao.vnexpress.net/
17,17,2356,42299,9,3844,1.073233,https://ngoisao.vnexpress.net/
15,17,2176,42239,11,7022,1.069138,https://ngoisao.vnexpress.net/
18,18,2434,42335,11,4018,1.133136,https://ngoisao.vnexpress.net/
13,17,1996,42299,9,3844,1.072209,https://ngoisao.vnexpress.net/
14,17,2086,42299,9,3844,1.073745,https://ngoisao.vnexpress.net/
13,17,1996,42299,13,9382,1.103441,https://ngoisao.vnexpress.net/
19,17,2536,42239,13,9322,1.047634,https://ngoisao.vnexpress.net/
17,15,2356,36532,11,7022,1.120849,https://ngoisao.vnexpress.net/
16,17,2266,42239,9,3844,1.070224,https://ngoisao.vnexpress.net/
13,17,1996,42239,13,10200,1.122898,https://ngoisao.vnexpress.net/
16,12,2266,26799,13,9791,1.075793,https://ngoisao.vnexpress.net/
13,17,1996,42299,9,3844,1.062481,https://ngoisao.vnexpress.net/
13,17,1996,42299,9,3844,1.069137,https://ngoisao.vnexpress.net/
15,17,2176,42299,9,3844,1.192018,https://ngoisao.vnexpress.net/
49,50,9039,111581,33,26269,11.611408,https://www.sexemodel.com/?stage=1
20,23,2957,55787,19,19259,0.427537,https://www.sexemodel.com/?stage=1
24,22,3317,55775,17,17619,0.428112,https://www.sexemodel.com/?stage=1
19,23,2867,55779,17,17619,0.424464,https://www.sexemodel.com/?stage=1
23,22,3227,55775,17,17619,0.423952,https://www.sexemodel.com/?stage=1
31,22,4761,55768,17,17642,0.861778,https://www.sexemodel.com/?stage=1
25,22,3407,55776,17,17619,0.420368,https://www.sexemodel.com/?stage=1
26,23,3485,55872,19,17793,0.422994,https://www.sexemodel.com/?stage=1
48,23,7510,55804,17,14740,1.297489,https://www.sexemodel.com/?stage=1
22,22,3137,55768,19,20785,0.497745,https://www.sexemodel.com/?stage=1
21,22,3047,55776,17,17607,0.496657,https://www.sexemodel.com/?stage=1
23,22,3227,55776,17,17607,0.495121,https://www.sexemodel.com/?stage=1
21,22,3047,55768,15,14429,0.47368,https://www.sexemodel.com/?stage=1
24,26,3461,57370,19,18112,1.267281,https://www.sexemodel.com/?stage=1
25,23,3407,55804,15,11369,0.495697,https://www.sexemodel.com/?stage=1
27,23,3588,55872,19,17794,1.055314,https://www.sexemodel.com/?stage=1
24,22,3317,55776,17,17607,0.502353,https://www.sexemodel.com/?stage=1
26,22,3497,55776,15,14429,0.5028,https://www.sexemodel.com/?stage=1
26,22,5574,55776,17,18102,1.204882,https://www.sexemodel.com/?stage=1
17,22,2687,55776,15,14429,0.503889,https://www.sexemodel.com/?stage=1
