Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
279,385,27893,587382,393,317193,0.679954,2011_025
251,381,24804,579904,402,323722,1.391187,2011_025
250,379,24737,575614,382,309571,0.630866,2011_025
248,383,24437,584286,349,280541,0.661523,2011_025
246,375,24253,570448,325,260788,0.663634,2011_025
229,384,22317,585834,351,281545,0.629841,2011_025
254,385,25045,587382,399,321705,0.643603,2011_025
265,388,26225,590572,377,303422,0.699475,2011_025
252,379,24825,578094,387,313036,0.688721,2011_025
252,377,24825,574998,413,333305,0.655891,2011_025
256,384,25261,584380,405,326320,0.658002,2011_025
255,381,25113,581190,431,348125,0.649297,2011_025
252,380,24881,578497,335,269247,0.678417,2011_025
257,381,25329,578282,373,298866,1.434706,2011_025
254,371,25101,565710,375,302804,0.68053,2011_025
264,377,28199,574998,383,308915,1.47669,2011_025
251,378,24725,575092,385,310160,0.683601,2011_025
253,379,24913,575186,349,280185,1.063506,2011_025
249,373,24525,565898,400,321778,1.098817,2011_025
247,373,24349,567352,371,298696,0.687186,2011_025
84,141,8937,210015,109,84757,0.380497,2011_428
77,142,8177,212944,137,106553,0.358419,2011_428
85,141,9025,210015,143,111510,0.362001,2011_428
77,140,8153,209848,125,97772,0.345682,2011_428
78,142,8265,210109,131,101477,0.365073,2011_428
79,138,8365,205371,129,100997,0.357905,2011_428
77,139,8225,206919,111,86368,0.342611,2011_428
76,140,8053,208467,133,103245,0.336402,2011_428
69,138,7485,205371,119,91758,0.351249,2011_428
77,141,8153,208561,135,104820,0.342098,2011_428
78,142,8229,210109,138,106599,1.202752,2011_428
79,142,8353,211254,133,104243,0.34613,2011_428
76,138,8077,203917,125,96569,0.348754,2011_428
77,141,8153,208561,109,84611,0.342546,2011_428
86,143,9137,211657,137,106553,0.36053,2011_428
76,139,8053,206919,113,86802,0.341009,2011_428
77,142,8153,210109,99,75289,0.336915,2011_428
77,142,8153,210109,119,92803,0.346193,2011_428
77,142,8153,210109,125,96628,0.342034,2011_428
81,141,8601,211463,129,101481,0.346642,2011_428
