Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
168,244,17193,368392,205,162557,0.495186,2017_095
159,246,16197,370034,225,178889,0.48437,2017_095
161,245,16178,368486,251,199230,0.467537,2017_095
159,245,16237,368486,247,196996,0.480273,2017_095
161,234,16505,352912,259,205923,0.480849,2017_095
127,245,13410,365677,195,153973,0.466449,2017_095
156,230,16005,348081,257,207302,0.476753,2017_095
164,238,16749,356284,239,190968,0.479762,2017_095
158,233,16010,349910,245,195552,0.492113,2017_095
169,239,17281,360652,231,185128,0.501777,2017_095
163,234,16773,352912,237,187835,0.494673,2017_095
173,244,17707,368392,271,216557,0.506385,2017_095
168,245,17165,368486,253,201933,0.49109,2017_095
145,244,14569,368392,211,167234,0.522257,2017_095
166,244,16929,365484,245,192888,0.485969,2017_095
163,241,16648,362462,259,204540,0.689682,2017_095
161,238,16417,359191,253,202092,0.467537,2017_095
161,243,16445,366844,257,205306,0.493074,2017_095
157,229,16093,345172,239,189547,0.472145,2017_095
170,245,17365,368486,279,223277,0.485395,2017_095
143,223,14657,334608,217,173435,0.447569,2011_374
152,236,15553,356186,215,170761,0.452115,2011_374
148,228,15085,343802,211,166401,0.462417,2011_374
160,236,16373,356186,251,199381,0.469523,2011_374
141,224,14397,337128,222,178243,0.437843,2011_374
163,238,16645,357828,265,211955,0.493074,2011_374
161,230,16489,346898,267,213585,0.483921,2011_374
172,235,17721,353184,167,130504,0.519185,2011_374
170,237,17505,357734,257,205640,0.513105,2011_374
149,234,15157,353090,243,193741,0.467474,2011_374
160,234,16341,353090,251,200393,0.480337,2011_374
151,236,15345,356186,233,184513,0.448529,2011_374
149,226,15233,338651,238,188723,1.370241,2011_374
157,236,16004,353446,229,181400,0.463378,2011_374
147,224,15021,337610,227,179669,0.466449,2011_374
157,236,16065,356186,249,198856,0.479314,2011_374
153,225,15653,339158,235,186345,0.472594,2011_374
161,236,16429,353278,255,202249,0.471634,2011_374
151,225,15430,337710,257,202906,0.658962,2011_374
162,236,16569,354732,235,185862,0.964177,2011_374
